Id,Category
1926,4
1927,4
1928,8
1929,3
1930,5
1931,8
1932,4
1933,2
1934,5
1935,8
1936,10
1937,0
1938,7
1939,2
1940,7
1941,4
1942,4
1943,9
1944,6
1945,9
1946,4
1947,8
1948,10
1949,5
1950,9
1951,10
1952,10
1953,6
1954,10
1955,3
1956,0
1957,3
1958,9
1959,2
1960,9
1961,10
1962,9
1963,8
1964,2
1965,10
1966,5
1967,8
1968,6
1969,5
1970,7
1971,3
1972,0
1973,9
1974,7
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,3
1984,7
1985,1
1986,9
1987,4
1988,7
1989,8
1990,0
1991,3
1992,5
1993,9
1994,5
1995,8
1996,0
1997,4
1998,5
1999,7
2000,5
2001,5
2002,9
2003,4
2004,4
2005,7
2006,3
2007,9
2008,9
2009,3
2010,1
2011,1
2012,7
2013,6
2014,6
2015,8
2016,7
2017,0
2018,9
2019,8
2020,6
2021,0
2022,4
2023,9
2024,0
2025,8
2026,4
2027,3
2028,4
2029,6
2030,1
2031,8
2032,10
2033,4
2034,0
2035,8
2036,5
2037,6
2038,5
2039,0
2040,7
2041,9
2042,5
2043,7
2044,0
2045,4
2046,8
2047,3
2048,6
2049,9
2050,6
2051,3
2052,7
2053,7
2054,7
2055,0
2056,6
2057,9
2058,1
2059,9
2060,3
2061,1
2062,10
2063,4
2064,10
2065,9
2066,5
2067,8
2068,3
2069,3
2070,1
2071,9
2072,4
2073,1
2074,0
2075,4
2076,8
2077,6
2078,4
2079,0
2080,1
2081,4
2082,9
2083,3
2084,8
2085,5
2086,9
2087,2
2088,7
2089,6
2090,3
2091,1
2092,0
2093,3
2094,5
2095,8
2096,8
2097,4
2098,0
2099,10
2100,3
2101,4
2102,3
2103,5
2104,5
2105,8
2106,5
2107,3
2108,3
2109,5
2110,5
2111,1
2112,9
2113,7
2114,1
2115,8
2116,6
2117,5
2118,10
2119,8
2120,9
2121,4
2122,9
2123,10
2124,2
2125,9
2126,2
2127,4
2128,6
2129,10
2130,6
2131,1
2132,9
2133,10
2134,0
2135,5
2136,8
2137,6
2138,6
2139,3
2140,3
2141,4
2142,4
2143,9
2144,6
2145,4
2146,4
2147,3
2148,4
2149,8
2150,1
2151,9
2152,8
2153,6
2154,2
2155,6
2156,8
2157,3
2158,5
2159,5
2160,6
2161,0
2162,0
2163,2
2164,10
2165,2
2166,2
2167,10
2168,6
2169,4
2170,1
2171,7
2172,9
2173,4
2174,0
2175,3
2176,7
2177,6
2178,6
2179,4
2180,4
2181,5
2182,2
2183,5
2184,9
2185,9
2186,7
2187,3
2188,4
2189,4
2190,9
2191,9
2192,5
2193,2
2194,1
2195,1
2196,9
2197,9
2198,4
2199,5
2200,4
2201,2
2202,4
2203,5
2204,1
2205,9
2206,2
2207,5
2208,2
2209,8
2210,2
2211,10
2212,0
2213,4
2214,2
2215,8
2216,4
2217,6
2218,8
2219,1
2220,1
2221,4
2222,6
2223,1
2224,2
2225,1
2226,2
2227,2
2228,3
2229,9
2230,0
2231,9
2232,6
2233,8
2234,6
2235,6
2236,8
2237,2
2238,4
2239,7
2240,4
2241,1
2242,0
2243,8
2244,9
2245,9
2246,9
2247,2
2248,2
2249,1
2250,6
2251,2
2252,3
2253,6
2254,8
2255,10
2256,1
2257,1
2258,0
2259,7
2260,0
2261,4
2262,4
2263,4
2264,10
2265,4
2266,8
2267,7
2268,8
2269,2
2270,8
2271,9
2272,9
2273,7
2274,8
2275,9
2276,1
2277,8
2278,4
2279,8
2280,8
2281,1
2282,3
2283,3
2284,2
2285,9
2286,1
2287,6
2288,9
2289,8
2290,8
2291,0
2292,10
2293,0
2294,0
2295,9
2296,7
2297,5
2298,9
2299,8
2300,4
2301,9
2302,8
2303,6
2304,3
2305,5
2306,9
2307,10
2308,10
2309,1
2310,5
2311,6
2312,5
2313,1
2314,1
2315,2
2316,9
2317,2
2318,9
2319,9
2320,2
2321,6
2322,9
2323,8
2324,9
2325,10
2326,5
2327,1
2328,9
2329,6
2330,3
2331,4
2332,4
2333,6
2334,4
2335,9
2336,4
2337,9
2338,9
2339,10
2340,10
2341,6
2342,2
2343,9
2344,4
2345,4
2346,8
2347,8
2348,4
2349,3
2350,8
2351,0
2352,6
2353,7
2354,4
2355,9
2356,4
2357,6
2358,1
2359,6
2360,8
2361,7
2362,3
2363,6
2364,3
2365,6
2366,5
2367,4
2368,8
2369,6
2370,3
2371,6
2372,4
2373,3
2374,5
2375,2
2376,0
2377,8
2378,3
2379,5
2380,9
2381,6
2382,6
2383,4
2384,3
2385,4
2386,5
2387,0
2388,3
2389,4
2390,4
2391,8
2392,4
2393,3
2394,8
2395,8
2396,3
2397,8
2398,5
2399,8
2400,1
2401,3
2402,2
2403,8
2404,3
2405,10
2406,9
2407,2
2408,6
2409,9
2410,5
2411,5
2412,8
2413,9
2414,8
2415,1
2416,8
2417,9
2418,3
2419,9
2420,5
2421,0
2422,9
2423,5
2424,9
2425,7
2426,10
2427,2
2428,9
2429,6
2430,5
2431,4
2432,8
2433,5
2434,5
2435,4
2436,4
2437,0
2438,9
2439,9
2440,8
2441,4
2442,8
2443,2
2444,4
2445,9
2446,5
2447,8
2448,4
2449,4
2450,6
2451,8
2452,6
2453,6
2454,4
2455,7
2456,0
2457,6
2458,8
2459,1
2460,10
2461,0
2462,3
2463,8
2464,9
2465,3
2466,9
2467,8
2468,3
2469,1
2470,9
2471,6
2472,6
2473,8
2474,8
2475,7
2476,7
2477,4
2478,8
2479,8
2480,4
2481,2
2482,0
2483,2
2484,2
2485,7
2486,10
2487,0
2488,3
2489,6
2490,4
2491,9
2492,5
2493,6
2494,1
2495,5
2496,9
2497,4
2498,4
2499,8
2500,4
2501,8
2502,5
2503,5
2504,5
2505,9
2506,3
2507,7
2508,3
2509,9
2510,10
2511,2
2512,3
2513,4
2514,9
2515,9
2516,2
2517,5
2518,7
2519,1
2520,8
2521,2
2522,8
2523,2
2524,9
2525,8
2526,9
2527,5
2528,4
2529,8
2530,9
2531,4
2532,6
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,2
2540,3
2541,9
2542,9
2543,5
2544,3
2545,9
2546,4
2547,4
2548,9
2549,10
2550,10
2551,9
2552,8
2553,5
2554,8
2555,9
2556,2
2557,0
2558,10
2559,4
2560,2
2561,3
2562,0
2563,8
2564,9
2565,8
2566,7
2567,5
2568,0
2569,5
2570,9
2571,3
2572,3
2573,5
2574,9
2575,9
2576,4
2577,9
2578,10
2579,2
2580,8
2581,3
2582,9
2583,9
2584,7
2585,0
2586,9
2587,0
2588,2
2589,4
2590,4
2591,4
2592,2
2593,5
2594,2
2595,10
2596,8
2597,1
2598,0
2599,3
2600,10
2601,7
2602,1
2603,4
2604,3
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,4
2612,4
2613,4
2614,4
2615,5
2616,2
2617,6
2618,0
2619,3
2620,3
2621,6
2622,8
2623,9
2624,1
2625,9
2626,9
2627,9
2628,6
2629,1
2630,9
2631,9
2632,8
2633,0
2634,6
2635,6
2636,9
2637,7
2638,6
2639,4
2640,2
2641,5
2642,8
2643,2
2644,10
2645,6
2646,8
2647,0
2648,2
2649,3
2650,4
2651,3
2652,7
2653,1
2654,2
2655,1
2656,0
2657,8
2658,1
2659,9
2660,9
2661,7
2662,6
2663,3
2664,4
2665,6
2666,3
2667,10
2668,9
2669,6
2670,9
2671,9
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,0
2680,4
2681,0
2682,10
2683,8
2684,9
2685,0
2686,7
2687,5
2688,5
2689,0
2690,9
2691,5
2692,1
2693,6
2694,3
2695,9
2696,5
2697,6
2698,4
2699,10
2700,6
2701,10
2702,10
2703,9
2704,10
2705,9
2706,1
2707,9
2708,3
2709,5
2710,9
2711,4
2712,3
2713,2
2714,8
2715,9
2716,8
2717,0
2718,4
2719,9
2720,9
2721,10
2722,8
2723,7
2724,4
2725,4
2726,6
2727,2
2728,3
2729,8
2730,8
2731,4
2732,0
2733,1
2734,9
2735,9
2736,2
2737,10
2738,9
2739,8
2740,6
2741,0
2742,9
2743,5
2744,6
2745,1
2746,8
2747,2
2748,10
2749,3
2750,9
2751,3
2752,5
2753,0
2754,5
2755,0
2756,5
2757,5
2758,9
2759,10
2760,9
2761,4
2762,4
2763,3
2764,2
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,4
2773,8
2774,0
2775,4
2776,5
2777,4
2778,1
2779,8
2780,5
2781,3
2782,9
2783,5
2784,8
2785,1
2786,1
2787,9
2788,7
2789,1
2790,9
2791,6
2792,9
2793,8
2794,2
2795,8
2796,4
2797,2
2798,8
2799,9
2800,1
2801,0
2802,2
2803,0
2804,0
2805,7
2806,10
2807,8
2808,5
2809,9
2810,9
2811,2
2812,8
2813,8
2814,2
2815,8
2816,9
2817,0
2818,4
2819,2
2820,5
2821,5
2822,9
2823,4
2824,9
2825,4
2826,8
2827,4
2828,2
2829,8
2830,5
2831,9
2832,0
2833,6
2834,3
2835,4
2836,2
2837,4
2838,5
2839,5
2840,4
2841,6
2842,1
2843,4
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,1
2851,0
2852,4
2853,2
2854,7
2855,6
2856,10
2857,10
2858,8
2859,4
2860,9
2861,9
2862,9
2863,8
2864,9
2865,5
2866,8
2867,4
2868,6
2869,5
2870,4
2871,8
2872,4
2873,2
2874,9
2875,3
2876,8
2877,9
2878,0
2879,2
2880,3
2881,9
2882,6
2883,8
2884,4
2885,9
2886,3
2887,1
2888,10
2889,3
2890,9
2891,8
2892,1
2893,3
2894,8
2895,9
2896,9
2897,8
2898,9
2899,1
2900,9
2901,6
2902,8
2903,3
2904,4
2905,9
2906,4
2907,2
2908,0
2909,0
2910,9
2911,7
2912,4
2913,5
2914,9
2915,8
2916,2
2917,7
2918,3
2919,4
2920,6
2921,3
2922,5
2923,1
2924,3
2925,2
2926,1
2927,4
2928,4
2929,9
2930,6
2931,0
2932,2
2933,9
2934,9
2935,8
2936,6
2937,8
2938,0
2939,8
2940,1
2941,4
2942,2
2943,2
2944,4
2945,6
2946,9
2947,2
2948,4
2949,2
2950,3
2951,2
2952,0
2953,6
2954,2
2955,3
2956,8
2957,2
2958,3
2959,8
2960,4
2961,4
2962,9
2963,9
2964,3
2965,6
2966,0
2967,4
2968,2
2969,2
2970,10
2971,4
2972,9
2973,4
2974,4
2975,4
2976,5
2977,4
2978,10
2979,4
2980,5
2981,1
2982,7
2983,8
2984,7
2985,2
2986,0
2987,8
2988,7
2989,9
2990,9
2991,5
2992,5
2993,7
2994,9
2995,9
2996,1
