Id,Category
1926,5
1927,4
1928,8
1929,3
1930,5
1931,8
1932,0
1933,2
1934,5
1935,8
1936,10
1937,0
1938,6
1939,4
1940,7
1941,4
1942,4
1943,9
1944,6
1945,9
1946,5
1947,8
1948,10
1949,5
1950,9
1951,10
1952,10
1953,6
1954,10
1955,2
1956,0
1957,3
1958,9
1959,2
1960,9
1961,10
1962,3
1963,8
1964,2
1965,10
1966,5
1967,9
1968,7
1969,5
1970,7
1971,4
1972,0
1973,9
1974,7
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,4
1984,7
1985,10
1986,2
1987,3
1988,9
1989,8
1990,0
1991,4
1992,5
1993,9
1994,5
1995,10
1996,0
1997,5
1998,5
1999,0
2000,5
2001,5
2002,9
2003,4
2004,4
2005,7
2006,4
2007,9
2008,9
2009,3
2010,1
2011,1
2012,7
2013,6
2014,6
2015,8
2016,7
2017,0
2018,9
2019,8
2020,9
2021,0
2022,5
2023,9
2024,4
2025,2
2026,4
2027,10
2028,4
2029,6
2030,2
2031,8
2032,10
2033,4
2034,0
2035,0
2036,5
2037,6
2038,5
2039,0
2040,4
2041,9
2042,5
2043,7
2044,0
2045,5
2046,5
2047,3
2048,5
2049,9
2050,6
2051,3
2052,7
2053,2
2054,7
2055,0
2056,4
2057,9
2058,2
2059,9
2060,4
2061,2
2062,10
2063,4
2064,10
2065,9
2066,5
2067,4
2068,0
2069,3
2070,5
2071,9
2072,5
2073,2
2074,4
2075,4
2076,8
2077,6
2078,4
2079,0
2080,1
2081,2
2082,9
2083,3
2084,8
2085,5
2086,9
2087,2
2088,7
2089,6
2090,9
2091,4
2092,0
2093,3
2094,5
2095,8
2096,0
2097,5
2098,4
2099,5
2100,2
2101,4
2102,0
2103,5
2104,5
2105,8
2106,5
2107,3
2108,3
2109,5
2110,5
2111,1
2112,9
2113,7
2114,1
2115,8
2116,4
2117,5
2118,5
2119,8
2120,9
2121,5
2122,9
2123,10
2124,2
2125,0
2126,6
2127,4
2128,6
2129,10
2130,6
2131,2
2132,9
2133,10
2134,3
2135,5
2136,8
2137,6
2138,6
2139,1
2140,9
2141,5
2142,4
2143,6
2144,6
2145,4
2146,4
2147,4
2148,4
2149,8
2150,2
2151,9
2152,8
2153,6
2154,4
2155,6
2156,10
2157,3
2158,5
2159,5
2160,3
2161,0
2162,3
2163,9
2164,10
2165,2
2166,4
2167,10
2168,6
2169,5
2170,5
2171,7
2172,9
2173,5
2174,0
2175,3
2176,5
2177,6
2178,6
2179,4
2180,4
2181,5
2182,9
2183,6
2184,9
2185,9
2186,7
2187,8
2188,4
2189,4
2190,4
2191,9
2192,5
2193,2
2194,4
2195,2
2196,9
2197,9
2198,4
2199,5
2200,4
2201,2
2202,4
2203,5
2204,1
2205,9
2206,4
2207,2
2208,2
2209,2
2210,2
2211,10
2212,0
2213,4
2214,2
2215,5
2216,4
2217,6
2218,2
2219,2
2220,1
2221,4
2222,6
2223,1
2224,2
2225,1
2226,2
2227,2
2228,3
2229,9
2230,0
2231,4
2232,6
2233,8
2234,6
2235,6
2236,10
2237,2
2238,9
2239,6
2240,4
2241,9
2242,0
2243,8
2244,9
2245,9
2246,9
2247,2
2248,2
2249,10
2250,2
2251,4
2252,0
2253,9
2254,8
2255,10
2256,1
2257,4
2258,5
2259,9
2260,4
2261,4
2262,5
2263,4
2264,10
2265,4
2266,10
2267,7
2268,1
2269,2
2270,3
2271,9
2272,9
2273,6
2274,8
2275,9
2276,2
2277,8
2278,4
2279,8
2280,0
2281,9
2282,3
2283,3
2284,2
2285,9
2286,1
2287,5
2288,9
2289,8
2290,8
2291,0
2292,10
2293,0
2294,0
2295,9
2296,7
2297,5
2298,6
2299,10
2300,4
2301,9
2302,4
2303,6
2304,1
2305,5
2306,10
2307,4
2308,10
2309,1
2310,5
2311,9
2312,5
2313,4
2314,1
2315,2
2316,9
2317,2
2318,9
2319,9
2320,2
2321,4
2322,9
2323,3
2324,9
2325,10
2326,2
2327,4
2328,5
2329,6
2330,3
2331,4
2332,4
2333,6
2334,4
2335,9
2336,4
2337,9
2338,0
2339,10
2340,10
2341,6
2342,2
2343,9
2344,4
2345,4
2346,10
2347,4
2348,5
2349,3
2350,8
2351,6
2352,6
2353,9
2354,4
2355,9
2356,4
2357,6
2358,2
2359,6
2360,8
2361,7
2362,3
2363,2
2364,3
2365,6
2366,5
2367,4
2368,5
2369,6
2370,2
2371,6
2372,5
2373,3
2374,5
2375,2
2376,0
2377,8
2378,4
2379,5
2380,9
2381,2
2382,6
2383,4
2384,5
2385,4
2386,5
2387,9
2388,3
2389,4
2390,4
2391,10
2392,4
2393,3
2394,5
2395,5
2396,6
2397,2
2398,5
2399,0
2400,5
2401,3
2402,9
2403,2
2404,0
2405,10
2406,9
2407,8
2408,6
2409,3
2410,5
2411,2
2412,8
2413,9
2414,8
2415,8
2416,8
2417,9
2418,0
2419,2
2420,5
2421,5
2422,9
2423,5
2424,9
2425,10
2426,10
2427,5
2428,6
2429,6
2430,5
2431,4
2432,8
2433,5
2434,5
2435,4
2436,0
2437,0
2438,9
2439,9
2440,8
2441,9
2442,2
2443,3
2444,4
2445,0
2446,5
2447,8
2448,0
2449,4
2450,6
2451,8
2452,6
2453,6
2454,4
2455,7
2456,0
2457,10
2458,8
2459,1
2460,10
2461,0
2462,3
2463,5
2464,9
2465,4
2466,9
2467,8
2468,4
2469,1
2470,9
2471,6
2472,6
2473,5
2474,8
2475,7
2476,0
2477,5
2478,10
2479,8
2480,0
2481,5
2482,3
2483,2
2484,9
2485,7
2486,10
2487,0
2488,3
2489,6
2490,4
2491,9
2492,5
2493,5
2494,2
2495,5
2496,9
2497,0
2498,4
2499,8
2500,4
2501,8
2502,5
2503,5
2504,5
2505,9
2506,3
2507,5
2508,0
2509,4
2510,10
2511,9
2512,3
2513,4
2514,9
2515,4
2516,4
2517,5
2518,7
2519,1
2520,8
2521,5
2522,8
2523,2
2524,9
2525,8
2526,9
2527,5
2528,5
2529,8
2530,9
2531,9
2532,5
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,2
2540,3
2541,9
2542,9
2543,2
2544,3
2545,1
2546,4
2547,3
2548,9
2549,10
2550,10
2551,9
2552,8
2553,5
2554,0
2555,9
2556,9
2557,10
2558,10
2559,4
2560,9
2561,3
2562,0
2563,8
2564,9
2565,8
2566,7
2567,5
2568,2
2569,5
2570,9
2571,10
2572,9
2573,5
2574,9
2575,9
2576,5
2577,9
2578,5
2579,2
2580,8
2581,3
2582,9
2583,9
2584,7
2585,0
2586,9
2587,0
2588,2
2589,4
2590,4
2591,4
2592,4
2593,5
2594,2
2595,10
2596,4
2597,1
2598,0
2599,3
2600,10
2601,6
2602,2
2603,4
2604,0
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,4
2612,4
2613,5
2614,5
2615,5
2616,3
2617,6
2618,0
2619,3
2620,4
2621,6
2622,2
2623,9
2624,10
2625,9
2626,9
2627,9
2628,4
2629,2
2630,9
2631,9
2632,5
2633,0
2634,6
2635,6
2636,9
2637,7
2638,5
2639,4
2640,2
2641,5
2642,8
2643,0
2644,10
2645,6
2646,8
2647,5
2648,9
2649,3
2650,4
2651,4
2652,7
2653,3
2654,2
2655,10
2656,8
2657,8
2658,1
2659,9
2660,9
2661,7
2662,6
2663,3
2664,4
2665,6
2666,5
2667,10
2668,9
2669,6
2670,9
2671,9
2672,6
2673,2
2674,6
2675,5
2676,9
2677,0
2678,4
2679,0
2680,4
2681,0
2682,10
2683,8
2684,9
2685,0
2686,7
2687,2
2688,5
2689,0
2690,9
2691,5
2692,4
2693,6
2694,3
2695,9
2696,2
2697,6
2698,4
2699,10
2700,6
2701,2
2702,5
2703,9
2704,10
2705,9
2706,2
2707,9
2708,3
2709,5
2710,9
2711,4
2712,3
2713,4
2714,10
2715,9
2716,8
2717,0
2718,0
2719,2
2720,9
2721,10
2722,8
2723,7
2724,4
2725,4
2726,6
2727,5
2728,3
2729,8
2730,0
2731,4
2732,2
2733,4
2734,9
2735,9
2736,6
2737,10
2738,9
2739,2
2740,0
2741,0
2742,9
2743,5
2744,6
2745,2
2746,8
2747,2
2748,10
2749,2
2750,9
2751,5
2752,5
2753,0
2754,5
2755,0
2756,5
2757,5
2758,9
2759,10
2760,9
2761,4
2762,4
2763,3
2764,4
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,4
2773,8
2774,4
2775,4
2776,5
2777,4
2778,1
2779,0
2780,5
2781,3
2782,9
2783,5
2784,8
2785,2
2786,1
2787,9
2788,6
2789,1
2790,9
2791,6
2792,9
2793,8
2794,4
2795,8
2796,5
2797,2
2798,8
2799,9
2800,6
2801,0
2802,2
2803,0
2804,4
2805,7
2806,10
2807,8
2808,5
2809,9
2810,9
2811,2
2812,8
2813,8
2814,2
2815,8
2816,9
2817,6
2818,4
2819,2
2820,5
2821,5
2822,9
2823,4
2824,9
2825,5
2826,8
2827,4
2828,1
2829,5
2830,5
2831,9
2832,0
2833,3
2834,10
2835,4
2836,9
2837,4
2838,5
2839,5
2840,4
2841,6
2842,4
2843,4
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,3
2851,0
2852,4
2853,2
2854,7
2855,6
2856,10
2857,10
2858,8
2859,4
2860,9
2861,9
2862,9
2863,4
2864,9
2865,5
2866,10
2867,9
2868,6
2869,5
2870,5
2871,8
2872,3
2873,2
2874,9
2875,5
2876,8
2877,9
2878,0
2879,4
2880,0
2881,4
2882,6
2883,8
2884,4
2885,9
2886,3
2887,8
2888,10
2889,4
2890,9
2891,8
2892,2
2893,4
2894,2
2895,2
2896,9
2897,8
2898,9
2899,4
2900,9
2901,10
2902,8
2903,3
2904,4
2905,9
2906,4
2907,8
2908,9
2909,5
2910,9
2911,5
2912,4
2913,5
2914,9
2915,10
2916,2
2917,6
2918,8
2919,5
2920,2
2921,3
2922,5
2923,1
2924,3
2925,2
2926,5
2927,4
2928,4
2929,9
2930,6
2931,6
2932,9
2933,9
2934,9
2935,8
2936,7
2937,2
2938,0
2939,8
2940,1
2941,4
2942,5
2943,2
2944,5
2945,9
2946,9
2947,4
2948,4
2949,9
2950,3
2951,1
2952,0
2953,4
2954,2
2955,0
2956,8
2957,10
2958,3
2959,8
2960,4
2961,4
2962,9
2963,9
2964,0
2965,9
2966,0
2967,4
2968,2
2969,2
2970,10
2971,4
2972,9
2973,4
2974,5
2975,5
2976,5
2977,4
2978,10
2979,5
2980,5
2981,4
2982,2
2983,2
2984,7
2985,4
2986,0
2987,4
2988,7
2989,9
2990,9
2991,5
2992,5
2993,7
2994,9
2995,9
2996,1
