Id,Category
781,9
782,4
783,9
784,6
785,4
786,9
787,0
788,1
789,10
790,0
791,8
792,7
793,9
794,7
795,9
796,9
797,2
798,0
799,2
800,4
801,2
802,4
803,8
804,0
805,7
806,10
807,8
808,10
809,4
810,9
811,9
812,0
813,9
814,5
815,4
816,6
817,2
818,9
819,8
820,10
821,8
822,9
823,10
824,9
825,3
826,8
827,2
828,9
829,9
830,0
831,9
832,8
833,7
834,4
835,6
836,5
837,7
838,2
839,3
840,5
841,10
842,8
843,0
844,8
845,9
846,0
847,9
848,3
849,8
850,5
851,9
852,9
853,3
854,10
855,10
856,10
857,10
858,0
859,2
860,1
861,0
862,2
863,9
864,9
865,9
866,2
867,10
868,8
869,2
870,2
871,6
872,5
873,6
874,9
875,3
876,8
877,9
878,5
879,10
880,5
881,2
882,9
883,9
884,4
885,9
886,9
887,4
888,5
889,4
890,6
891,2
892,5
893,4
894,6
895,2
896,9
897,5
898,4
899,5
900,6
901,10
902,9
903,4
904,5
905,3
906,7
907,5
908,9
909,9
910,10
911,4
912,9
913,2
914,0
915,3
916,0
917,9
918,9
919,9
920,9
921,0
922,8
923,9
924,9
925,6
926,2
927,4
928,4
929,9
930,9
931,9
932,9
933,4
934,0
935,2
936,1
937,9
938,8
939,1
940,9
941,0
942,3
943,10
944,2
945,10
946,7
947,8
948,6
949,9
950,7
951,1
952,6
953,9
954,1
955,1
956,6
957,6
958,8
959,9
960,2
961,4
962,6
963,10
964,2
965,6
966,9
967,5
968,2
969,4
970,10
971,0
972,4
973,5
974,0
975,2
976,7
977,5
978,9
979,0
980,0
981,6
982,0
983,9
984,6
985,9
986,8
987,2
988,10
989,9
990,5
991,7
992,5
993,6
994,2
995,8
996,0
997,2
998,9
999,4
1000,9
1001,5
1002,10
1003,7
1004,3
1005,6
1006,9
1007,2
1008,2
1009,2
1010,5
1011,0
1012,6
1013,2
1014,0
1015,10
1016,4
1017,2
1018,2
1019,9
1020,8
1021,9
1022,5
1023,8
1024,9
1025,2
1026,10
1027,4
1028,10
1029,9
1030,10
1031,4
1032,7
1033,3
1034,1
1035,0
1036,2
1037,5
1038,5
1039,8
1040,9
1041,8
1042,9
1043,2
1044,0
1045,9
1046,1
1047,6
1048,4
1049,9
1050,8
1051,9
1052,9
1053,5
1054,8
1055,9
1056,9
1057,5
1058,3
1059,9
1060,10
1061,10
1062,5
1063,10
1064,9
1065,2
1066,1
1067,10
1068,9
1069,9
1070,9
1071,6
1072,0
1073,9
1074,10
1075,4
1076,0
1077,9
1078,5
1079,10
1080,9
1081,5
1082,7
1083,9
1084,9
1085,3
1086,6
1087,4
1088,1
1089,4
1090,1
1091,2
1092,1
1093,2
1094,0
1095,2
1096,10
1097,2
1098,1
1099,6
1100,7
1101,2
1102,9
1103,4
1104,6
1105,9
1106,9
1107,10
1108,8
1109,9
1110,0
1111,9
1112,2
1113,5
1114,3
1115,3
1116,9
1117,5
1118,4
1119,9
1120,6
1121,6
1122,7
1123,3
1124,1
1125,9
1126,6
1127,3
1128,1
1129,4
1130,4
1131,9
1132,2
1133,6
1134,4
1135,2
1136,0
1137,9
1138,0
1139,2
1140,3
1141,3
1142,9
1143,2
1144,9
1145,8
1146,8
1147,10
1148,2
1149,10
1150,4
1151,2
1152,0
1153,9
1154,9
1155,9
1156,2
1157,5
1158,2
1159,1
1160,9
1161,8
1162,9
1163,9
1164,3
1165,2
1166,0
1167,5
1168,0
1169,2
1170,4
1171,2
1172,7
1173,2
1174,8
1175,9
1176,10
1177,1
1178,4
1179,4
1180,1
1181,6
1182,4
1183,5
1184,1
1185,6
1186,6
1187,4
1188,2
1189,9
1190,7
1191,8
1192,8
1193,6
1194,10
1195,3
1196,9
1197,5
1198,4
1199,9
1200,2
1201,4
1202,1
1203,10
1204,9
1205,5
1206,8
1207,9
1208,9
1209,6
1210,9
1211,8
1212,5
1213,10
1214,2
1215,8
1216,8
1217,10
1218,0
1219,9
1220,5
1221,5
1222,4
1223,1
1224,7
1225,6
1226,2
1227,6
1228,1
1229,9
1230,2
1231,2
1232,10
1233,5
1234,4
1235,1
1236,4
1237,3
1238,4
1239,9
1240,2
1241,2
1242,8
1243,9
1244,9
1245,8
1246,4
1247,5
1248,0
1249,5
1250,8
1251,9
1252,10
1253,4
1254,5
1255,7
1256,4
1257,10
1258,5
1259,1
1260,7
1261,2
1262,0
1263,0
1264,4
1265,9
1266,5
1267,10
1268,10
1269,8
1270,2
1271,2
1272,6
1273,0
1274,0
1275,1
1276,5
1277,0
1278,10
1279,1
1280,1
1281,1
1282,9
1283,5
1284,0
1285,2
1286,1
1287,9
1288,10
1289,3
1290,8
1291,8
1292,9
1293,4
1294,4
1295,9
1296,2
1297,0
1298,9
1299,0
1300,9
1301,2
1302,5
1303,1
1304,0
1305,9
1306,2
1307,9
1308,2
1309,4
1310,3
1311,3
1312,2
1313,1
1314,10
1315,3
1316,0
1317,8
1318,5
1319,10
1320,9
1321,6
1322,3
1323,7
1324,10
1325,2
1326,6
1327,4
1328,4
1329,1
1330,10
1331,9
1332,8
1333,0
1334,5
1335,4
1336,8
1337,1
1338,9
1339,1
1340,2
1341,2
1342,4
1343,8
1344,9
1345,7
1346,3
1347,7
1348,4
1349,9
1350,3
1351,5
1352,1
1353,1
1354,4
1355,6
1356,5
1357,6
1358,2
1359,9
1360,0
1361,9
1362,5
1363,2
1364,0
1365,7
1366,6
1367,8
1368,9
1369,9
1370,8
1371,9
1372,2
1373,2
1374,9
1375,9
1376,10
1377,8
1378,3
1379,8
1380,4
1381,3
1382,8
1383,3
1384,5
1385,4
1386,1
1387,8
1388,9
1389,1
1390,10
1391,9
1392,2
1393,4
1394,2
1395,2
1396,10
1397,2
1398,8
1399,9
1400,2
1401,9
1402,9
1403,9
1404,9
1405,4
1406,10
1407,6
1408,9
1409,2
1410,0
1411,3
1412,6
1413,8
1414,8
1415,2
1416,8
1417,0
1418,3
1419,5
1420,9
1421,0
1422,3
1423,0
1424,10
1425,5
1426,0
1427,0
1428,4
1429,2
1430,9
1431,7
1432,8
1433,3
1434,8
1435,6
1436,5
1437,6
1438,5
1439,5
1440,9
1441,2
1442,9
1443,8
1444,10
1445,8
1446,8
1447,10
1448,6
1449,0
1450,5
1451,4
1452,8
1453,9
1454,3
1455,0
1456,9
1457,9
1458,4
1459,4
1460,2
1461,0
1462,9
1463,2
1464,4
1465,5
1466,8
1467,9
1468,1
1469,2
1470,2
1471,7
1472,2
1473,9
1474,0
1475,6
1476,9
1477,6
1478,4
1479,6
1480,9
1481,5
1482,9
1483,9
1484,9
1485,1
1486,4
1487,0
1488,7
1489,6
1490,2
1491,0
1492,8
1493,4
1494,10
1495,9
1496,9
1497,2
1498,2
1499,10
1500,10
1501,7
1502,8
1503,2
1504,9
1505,9
1506,2
1507,6
1508,2
1509,4
1510,4
1511,10
1512,3
1513,0
1514,2
1515,9
1516,10
1517,5
1518,5
1519,2
1520,2
1521,0
1522,6
1523,2
1524,4
1525,5
1526,6
1527,4
1528,2
1529,1
1530,10
1531,2
1532,4
1533,9
1534,8
1535,7
1536,0
1537,5
1538,9
1539,4
1540,9
1541,6
1542,4
1543,6
1544,6
1545,6
1546,9
1547,2
1548,10
1549,4
1550,2
1551,9
1552,6
1553,9
1554,5
1555,2
1556,2
1557,0
1558,6
1559,9
1560,0
1561,8
1562,3
1563,9
1564,7
1565,6
1566,9
1567,0
1568,2
1569,9
1570,2
1571,2
1572,10
1573,10
1574,10
1575,4
1576,1
1577,2
1578,1
1579,7
1580,9
1581,6
1582,4
1583,9
1584,8
1585,0
1586,4
1587,5
1588,9
1589,4
1590,2
1591,10
1592,9
1593,10
1594,8
1595,4
1596,5
1597,7
1598,4
1599,10
1600,9
1601,4
1602,9
1603,9
1604,8
1605,8
1606,3
1607,4
1608,7
1609,6
1610,9
1611,0
1612,9
1613,9
1614,6
1615,7
1616,4
1617,2
1618,3
1619,1
1620,4
1621,3
1622,2
1623,8
1624,10
1625,2
1626,4
1627,0
1628,9
1629,1
1630,5
1631,8
1632,5
1633,9
1634,3
1635,3
1636,9
1637,0
1638,5
1639,1
1640,5
1641,4
1642,5
1643,4
1644,9
1645,2
1646,0
1647,9
1648,1
1649,8
1650,7
1651,10
1652,5
1653,6
1654,9
1655,3
1656,1
1657,3
1658,5
1659,4
1660,0
1661,9
1662,1
1663,5
1664,4
1665,0
1666,8
1667,0
1668,9
1669,4
1670,9
1671,8
1672,7
1673,5
1674,9
1675,0
1676,5
1677,4
1678,5
1679,0
1680,6
1681,9
1682,4
1683,10
1684,5
1685,10
1686,8
1687,3
1688,8
1689,2
1690,2
1691,2
1692,5
1693,9
1694,5
1695,9
1696,2
1697,2
1698,9
1699,5
1700,0
1701,9
1702,5
1703,0
1704,4
1705,8
1706,4
1707,10
1708,0
1709,6
1710,0
1711,10
1712,5
1713,9
1714,4
1715,2
1716,2
1717,5
1718,9
1719,5
1720,3
1721,0
1722,4
1723,6
1724,1
1725,2
1726,3
1727,10
1728,1
1729,3
1730,5
1731,8
1732,9
1733,2
1734,7
1735,7
1736,0
1737,6
1738,3
1739,8
1740,2
1741,0
1742,9
1743,9
1744,3
1745,0
1746,8
1747,4
1748,9
1749,9
1750,0
1751,4
1752,8
1753,6
1754,3
1755,5
1756,3
1757,6
1758,5
1759,9
1760,3
1761,4
1762,2
1763,6
1764,1
1765,9
1766,3
1767,5
1768,4
1769,5
1770,5
1771,8
1772,9
1773,5
1774,4
1775,2
1776,4
1777,9
1778,3
1779,8
1780,0
1781,8
1782,2
1783,9
1784,9
1785,6
1786,4
1787,8
1788,2
1789,9
1790,8
1791,0
1792,9
1793,3
1794,9
1795,1
1796,5
1797,8
1798,2
1799,1
1800,1
1801,9
1802,4
1803,8
1804,6
1805,0
1806,9
1807,2
1808,9
1809,4
1810,7
1811,4
1812,4
1813,2
1814,10
1815,2
1816,5
1817,4
1818,2
1819,7
1820,9
1821,10
1822,9
1823,9
1824,7
1825,2
1826,1
1827,9
1828,9
1829,5
1830,0
1831,2
1832,2
1833,9
1834,6
1835,1
1836,9
1837,9
1838,9
1839,2
1840,9
1841,3
1842,2
1843,8
1844,2
1845,5
1846,0
1847,9
1848,3
1849,8
1850,2
1851,5
1852,6
1853,8
1854,7
1855,1
1856,6
1857,4
1858,1
1859,6
1860,9
1861,9
1862,0
1863,0
1864,7
1865,0
1866,2
1867,9
1868,1
1869,4
1870,1
1871,5
1872,6
1873,10
1874,0
1875,9
1876,8
1877,9
1878,4
1879,6
1880,3
1881,8
1882,5
1883,3
1884,4
1885,0
1886,9
1887,8
1888,8
1889,9
1890,4
1891,9
1892,1
1893,7
1894,3
1895,0
1896,3
1897,5
1898,6
1899,0
1900,0
1901,3
1902,3
1903,6
1904,8
1905,2
1906,5
1907,5
1908,1
1909,6
1910,10
1911,5
1912,4
1913,2
1914,9
1915,9
1916,6
1917,5
1918,8
1919,8
1920,2
1921,10
1922,10
1923,0
1924,0
1925,5
1926,5
1927,2
1928,8
1929,10
1930,5
1931,8
1932,0
1933,5
1934,5
1935,8
1936,10
1937,0
1938,7
1939,4
1940,6
1941,4
1942,2
1943,9
1944,0
1945,9
1946,0
1947,0
1948,10
1949,5
1950,1
1951,2
1952,6
1953,6
1954,10
1955,9
1956,2
1957,3
1958,9
1959,2
1960,9
1961,10
1962,9
1963,0
1964,9
1965,8
1966,5
1967,9
1968,7
1969,5
1970,6
1971,2
1972,2
1973,9
1974,6
1975,1
1976,9
1977,10
1978,9
1979,4
1980,2
1981,7
1982,3
1983,1
1984,7
1985,2
1986,9
1987,5
1988,9
1989,2
1990,9
1991,3
1992,10
1993,9
1994,6
1995,0
1996,0
1997,2
1998,9
1999,0
2000,5
2001,5
2002,6
2003,8
2004,4
2005,7
2006,3
2007,9
2008,9
2009,0
2010,1
2011,2
2012,7
2013,6
2014,6
2015,2
2016,7
2017,0
2018,9
2019,8
2020,9
2021,0
2022,4
2023,9
2024,0
2025,2
2026,4
2027,3
2028,10
2029,6
2030,1
2031,8
2032,10
2033,0
2034,0
2035,0
2036,5
2037,6
2038,5
2039,0
2040,4
2041,9
2042,4
2043,6
2044,2
2045,5
2046,8
2047,8
2048,2
2049,9
2050,6
2051,8
2052,7
2053,2
2054,7
2055,2
2056,0
2057,9
2058,2
2059,9
2060,10
2061,4
2062,10
2063,0
2064,10
2065,9
2066,2
2067,10
2068,0
2069,3
2070,5
2071,9
2072,5
2073,9
2074,0
2075,9
2076,8
2077,6
2078,6
2079,0
2080,1
2081,8
2082,9
2083,2
2084,9
2085,5
2086,9
2087,2
2088,6
2089,6
2090,4
2091,1
2092,3
2093,2
2094,2
2095,8
2096,8
2097,4
2098,7
2099,10
2100,3
2101,2
2102,3
2103,5
2104,2
2105,2
2106,5
2107,9
2108,3
2109,5
2110,9
2111,1
2112,9
2113,6
2114,1
2115,8
2116,6
2117,4
2118,10
2119,4
2120,9
2121,0
2122,9
2123,4
2124,5
2125,7
2126,9
2127,4
2128,6
2129,10
2130,6
2131,9
2132,9
2133,10
2134,9
2135,5
2136,9
2137,6
2138,6
2139,2
2140,2
2141,2
2142,4
2143,9
2144,6
2145,4
2146,0
2147,6
2148,4
2149,8
2150,2
2151,9
2152,2
2153,6
2154,4
2155,0
2156,8
2157,1
2158,5
2159,5
2160,0
2161,0
2162,0
2163,0
2164,10
2165,2
2166,1
2167,10
2168,9
2169,4
2170,5
2171,6
2172,9
2173,5
2174,2
2175,3
2176,5
2177,6
2178,6
2179,9
2180,4
2181,9
2182,9
2183,9
2184,9
2185,9
2186,7
2187,3
2188,4
2189,4
2190,9
2191,8
2192,5
2193,1
2194,1
2195,2
2196,9
2197,9
2198,4
2199,9
2200,3
2201,2
2202,4
2203,5
2204,2
2205,9
2206,4
2207,2
2208,2
2209,2
2210,2
2211,10
2212,4
2213,4
2214,2
2215,1
2216,4
2217,6
2218,3
2219,9
2220,1
2221,0
2222,6
2223,1
2224,2
2225,2
2226,2
2227,2
2228,5
2229,9
2230,3
2231,9
2232,6
2233,8
2234,6
2235,6
2236,10
2237,9
2238,9
2239,6
2240,9
2241,9
2242,0
2243,4
2244,9
2245,9
2246,9
2247,2
2248,2
2249,10
2250,2
2251,4
2252,0
2253,6
2254,8
2255,10
2256,1
2257,9
2258,3
2259,7
2260,3
2261,9
2262,6
2263,4
2264,10
2265,0
2266,10
2267,6
2268,8
2269,2
2270,2
2271,9
2272,2
2273,6
2274,8
2275,9
2276,2
2277,8
2278,4
2279,8
2280,0
2281,2
2282,9
2283,3
2284,9
2285,9
2286,4
2287,6
2288,9
2289,8
2290,8
2291,0
2292,10
2293,6
2294,0
2295,9
2296,7
2297,4
2298,0
2299,8
2300,4
2301,9
2302,1
2303,6
2304,9
2305,1
2306,9
2307,10
2308,10
2309,1
2310,5
2311,9
2312,5
2313,1
2314,9
2315,2
2316,9
2317,4
2318,9
2319,9
2320,2
2321,8
2322,5
2323,10
2324,9
2325,9
2326,5
2327,9
2328,4
2329,6
2330,5
2331,4
2332,4
2333,6
2334,4
2335,6
2336,9
2337,6
2338,4
2339,10
2340,10
2341,6
2342,2
2343,9
2344,5
2345,2
2346,8
2347,4
2348,5
2349,3
2350,8
2351,0
2352,6
2353,6
2354,4
2355,9
2356,4
2357,6
2358,2
2359,6
2360,8
2361,7
2362,1
2363,2
2364,3
2365,6
2366,5
2367,0
2368,5
2369,3
2370,2
2371,6
2372,5
2373,0
2374,5
2375,2
2376,0
2377,8
2378,9
2379,2
2380,9
2381,6
2382,6
2383,4
2384,10
2385,4
2386,6
2387,9
2388,4
2389,0
2390,4
2391,10
2392,4
2393,3
2394,2
2395,5
2396,3
2397,1
2398,9
2399,7
2400,2
2401,3
2402,9
2403,2
2404,9
2405,10
2406,9
2407,2
2408,6
2409,9
2410,5
2411,5
2412,8
2413,9
2414,8
2415,1
2416,8
2417,3
2418,3
2419,9
2420,5
2421,5
2422,9
2423,5
2424,9
2425,7
2426,10
2427,4
2428,9
2429,6
2430,9
2431,4
2432,10
2433,4
2434,5
2435,1
2436,5
2437,3
2438,9
2439,9
2440,8
2441,9
2442,8
2443,2
2444,4
2445,1
2446,5
2447,8
2448,4
2449,4
2450,6
2451,8
2452,6
2453,7
2454,10
2455,6
2456,2
2457,9
2458,8
2459,1
2460,10
2461,0
2462,0
2463,9
2464,7
2465,3
2466,9
2467,8
2468,4
2469,1
2470,9
2471,6
2472,4
2473,2
2474,8
2475,7
2476,7
2477,5
2478,10
2479,8
2480,0
2481,4
2482,3
2483,2
2484,2
2485,7
2486,10
2487,0
2488,9
2489,6
2490,4
2491,9
2492,3
2493,6
2494,2
2495,5
2496,9
2497,4
2498,0
2499,4
2500,2
2501,8
2502,5
2503,5
2504,5
2505,9
2506,4
2507,7
2508,9
2509,8
2510,10
2511,2
2512,3
2513,9
2514,9
2515,9
2516,2
2517,5
2518,7
2519,1
2520,8
2521,2
2522,8
2523,9
2524,9
2525,8
2526,9
2527,5
2528,4
2529,8
2530,9
2531,4
2532,6
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,9
2540,5
2541,2
2542,9
2543,2
2544,3
2545,2
2546,4
2547,2
2548,9
2549,10
2550,5
2551,9
2552,8
2553,5
2554,8
2555,2
2556,9
2557,4
2558,10
2559,4
2560,5
2561,4
2562,0
2563,9
2564,9
2565,8
2566,7
2567,5
2568,0
2569,6
2570,2
2571,10
2572,4
2573,5
2574,9
2575,9
2576,5
2577,9
2578,9
2579,2
2580,8
2581,3
2582,9
2583,9
2584,6
2585,0
2586,9
2587,0
2588,1
2589,4
2590,2
2591,4
2592,2
2593,9
2594,2
2595,10
2596,8
2597,9
2598,0
2599,0
2600,10
2601,7
2602,0
2603,0
2604,3
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,7
2612,0
2613,2
2614,9
2615,5
2616,2
2617,6
2618,9
2619,10
2620,3
2621,9
2622,2
2623,9
2624,1
2625,9
2626,9
2627,9
2628,4
2629,2
2630,0
2631,2
2632,8
2633,0
2634,6
2635,6
2636,9
2637,7
2638,6
2639,9
2640,2
2641,5
2642,8
2643,4
2644,10
2645,6
2646,8
2647,0
2648,9
2649,5
2650,4
2651,9
2652,7
2653,1
2654,2
2655,10
2656,2
2657,8
2658,1
2659,9
2660,3
2661,6
2662,6
2663,9
2664,4
2665,9
2666,0
2667,10
2668,9
2669,6
2670,9
2671,2
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,0
2680,4
2681,3
2682,10
2683,8
2684,9
2685,0
2686,7
2687,2
2688,5
2689,9
2690,9
2691,5
2692,4
2693,6
2694,3
2695,9
2696,2
2697,6
2698,4
2699,10
2700,6
2701,2
2702,5
2703,1
2704,10
2705,9
2706,9
2707,9
2708,3
2709,9
2710,9
2711,0
2712,3
2713,4
2714,8
2715,9
2716,8
2717,0
2718,3
2719,2
2720,9
2721,10
2722,8
2723,6
2724,4
2725,2
2726,6
2727,2
2728,4
2729,8
2730,8
2731,4
2732,2
2733,0
2734,9
2735,9
2736,6
2737,10
2738,9
2739,2
2740,0
2741,0
2742,9
2743,5
2744,6
2745,1
2746,8
2747,2
2748,10
2749,2
2750,9
2751,0
2752,2
2753,0
2754,5
2755,0
2756,5
2757,5
2758,9
2759,10
2760,7
2761,0
2762,4
2763,3
2764,9
2765,2
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,9
2773,8
2774,0
2775,4
2776,2
2777,9
2778,1
2779,0
2780,5
2781,5
2782,9
2783,9
2784,8
2785,9
2786,0
2787,9
2788,6
2789,2
2790,10
2791,9
2792,2
2793,8
2794,4
2795,8
2796,5
2797,2
2798,8
2799,9
2800,2
2801,7
2802,9
2803,3
2804,4
2805,6
2806,10
2807,8
2808,5
2809,1
2810,9
2811,2
2812,8
2813,9
2814,2
2815,10
2816,9
2817,0
2818,4
2819,2
2820,5
2821,0
2822,1
2823,8
2824,9
2825,4
2826,0
2827,4
2828,1
2829,5
2830,6
2831,9
2832,0
2833,4
2834,6
2835,0
2836,1
2837,4
2838,4
2839,5
2840,4
2841,6
2842,2
2843,6
2844,9
2845,8
2846,4
2847,2
2848,5
2849,5
2850,3
2851,0
2852,2
2853,2
2854,6
2855,2
2856,10
2857,2
2858,8
2859,9
2860,9
2861,9
2862,9
2863,5
2864,9
2865,5
2866,10
2867,9
2868,6
2869,5
2870,4
2871,8
2872,4
2873,2
2874,2
2875,4
2876,8
2877,9
2878,0
2879,9
2880,0
2881,4
2882,6
2883,8
2884,4
2885,9
2886,0
2887,2
2888,10
2889,10
2890,9
2891,8
2892,1
2893,2
2894,8
2895,2
2896,9
2897,8
2898,9
2899,5
2900,9
2901,0
2902,8
2903,3
2904,9
2905,9
2906,9
2907,8
2908,9
2909,2
2910,9
2911,5
2912,4
2913,5
2914,9
2915,8
2916,2
2917,7
2918,0
2919,0
2920,2
2921,3
2922,5
2923,1
2924,2
2925,9
2926,2
2927,1
2928,8
2929,9
2930,6
2931,0
2932,8
2933,9
2934,9
2935,8
2936,6
2937,9
2938,0
2939,8
2940,1
2941,4
2942,2
2943,2
2944,5
2945,0
2946,9
2947,9
2948,9
2949,8
2950,0
2951,3
2952,0
2953,6
2954,6
2955,0
2956,8
2957,10
2958,9
2959,8
2960,4
2961,4
2962,9
2963,9
2964,3
2965,6
2966,0
2967,4
2968,9
2969,2
2970,10
2971,4
2972,9
2973,4
2974,5
2975,6
2976,5
2977,4
2978,10
2979,5
2980,5
2981,4
2982,0
2983,8
2984,7
2985,1
2986,0
2987,2
2988,7
2989,9
2990,9
2991,5
2992,5
2993,7
2994,9
2995,9
2996,9
