Id,Category
781,6
782,4
783,9
784,6
785,8
786,9
787,0
788,8
789,10
790,4
791,8
792,7
793,9
794,7
795,9
796,9
797,2
798,5
799,1
800,4
801,3
802,4
803,8
804,4
805,3
806,10
807,9
808,10
809,4
810,9
811,9
812,0
813,5
814,4
815,4
816,5
817,9
818,9
819,10
820,10
821,8
822,9
823,10
824,4
825,3
826,4
827,4
828,9
829,0
830,6
831,9
832,8
833,4
834,4
835,6
836,5
837,4
838,2
839,3
840,5
841,10
842,5
843,3
844,8
845,9
846,3
847,4
848,0
849,8
850,9
851,9
852,4
853,3
854,10
855,10
856,10
857,10
858,0
859,2
860,1
861,4
862,5
863,9
864,9
865,4
866,2
867,10
868,8
869,5
870,1
871,0
872,5
873,6
874,9
875,3
876,8
877,8
878,5
879,10
880,5
881,9
882,9
883,6
884,4
885,8
886,0
887,4
888,5
889,4
890,6
891,2
892,5
893,4
894,6
895,2
896,3
897,5
898,4
899,9
900,6
901,10
902,4
903,1
904,5
905,4
906,7
907,5
908,9
909,9
910,10
911,4
912,9
913,2
914,4
915,3
916,9
917,3
918,9
919,4
920,9
921,4
922,8
923,9
924,9
925,5
926,9
927,4
928,4
929,9
930,9
931,5
932,1
933,4
934,0
935,5
936,1
937,9
938,8
939,4
940,9
941,4
942,3
943,10
944,2
945,10
946,7
947,8
948,7
949,1
950,4
951,10
952,9
953,9
954,1
955,1
956,6
957,6
958,2
959,9
960,2
961,4
962,7
963,10
964,5
965,3
966,9
967,5
968,2
969,4
970,10
971,4
972,8
973,5
974,3
975,2
976,7
977,5
978,9
979,4
980,0
981,6
982,0
983,9
984,3
985,1
986,10
987,2
988,10
989,9
990,5
991,6
992,8
993,6
994,9
995,8
996,2
997,2
998,9
999,4
1000,9
1001,5
1002,10
1003,7
1004,3
1005,7
1006,9
1007,1
1008,4
1009,5
1010,5
1011,9
1012,6
1013,8
1014,4
1015,10
1016,4
1017,4
1018,4
1019,9
1020,10
1021,9
1022,5
1023,4
1024,9
1025,5
1026,10
1027,4
1028,10
1029,5
1030,10
1031,4
1032,7
1033,9
1034,8
1035,10
1036,8
1037,5
1038,5
1039,8
1040,9
1041,8
1042,9
1043,9
1044,4
1045,9
1046,9
1047,5
1048,4
1049,9
1050,8
1051,3
1052,9
1053,4
1054,8
1055,9
1056,9
1057,5
1058,3
1059,9
1060,10
1061,10
1062,5
1063,10
1064,9
1065,5
1066,4
1067,10
1068,9
1069,9
1070,4
1071,7
1072,3
1073,9
1074,10
1075,4
1076,5
1077,5
1078,4
1079,10
1080,9
1081,5
1082,0
1083,9
1084,4
1085,3
1086,7
1087,5
1088,1
1089,4
1090,1
1091,10
1092,1
1093,5
1094,8
1095,2
1096,10
1097,2
1098,9
1099,6
1100,7
1101,1
1102,5
1103,4
1104,6
1105,9
1106,9
1107,10
1108,8
1109,9
1110,3
1111,9
1112,2
1113,9
1114,3
1115,3
1116,9
1117,5
1118,5
1119,5
1120,6
1121,6
1122,1
1123,4
1124,1
1125,9
1126,6
1127,3
1128,8
1129,4
1130,4
1131,9
1132,2
1133,8
1134,4
1135,8
1136,5
1137,9
1138,1
1139,8
1140,9
1141,9
1142,9
1143,2
1144,9
1145,4
1146,4
1147,10
1148,2
1149,10
1150,4
1151,4
1152,4
1153,9
1154,9
1155,9
1156,5
1157,5
1158,1
1159,3
1160,9
1161,8
1162,9
1163,9
1164,3
1165,2
1166,4
1167,5
1168,2
1169,6
1170,4
1171,4
1172,7
1173,2
1174,8
1175,0
1176,10
1177,1
1178,4
1179,9
1180,1
1181,6
1182,4
1183,9
1184,9
1185,6
1186,9
1187,4
1188,5
1189,9
1190,7
1191,8
1192,8
1193,6
1194,10
1195,3
1196,3
1197,5
1198,4
1199,9
1200,2
1201,4
1202,4
1203,10
1204,6
1205,5
1206,8
1207,9
1208,9
1209,9
1210,9
1211,0
1212,5
1213,10
1214,9
1215,10
1216,8
1217,10
1218,5
1219,9
1220,10
1221,4
1222,4
1223,1
1224,4
1225,6
1226,8
1227,6
1228,1
1229,9
1230,2
1231,4
1232,10
1233,5
1234,4
1235,4
1236,4
1237,0
1238,4
1239,9
1240,6
1241,2
1242,10
1243,9
1244,9
1245,8
1246,4
1247,5
1248,3
1249,5
1250,8
1251,9
1252,10
1253,5
1254,4
1255,7
1256,4
1257,10
1258,8
1259,1
1260,9
1261,2
1262,4
1263,0
1264,4
1265,9
1266,5
1267,10
1268,10
1269,8
1270,9
1271,1
1272,4
1273,7
1274,4
1275,3
1276,4
1277,4
1278,10
1279,1
1280,1
1281,1
1282,9
1283,5
1284,0
1285,4
1286,1
1287,9
1288,10
1289,9
1290,8
1291,8
1292,5
1293,5
1294,4
1295,5
1296,9
1297,4
1298,9
1299,0
1300,9
1301,9
1302,5
1303,1
1304,0
1305,1
1306,2
1307,9
1308,1
1309,4
1310,4
1311,3
1312,9
1313,9
1314,10
1315,3
1316,4
1317,10
1318,5
1319,10
1320,1
1321,6
1322,3
1323,9
1324,4
1325,2
1326,5
1327,4
1328,4
1329,1
1330,10
1331,9
1332,0
1333,10
1334,5
1335,4
1336,10
1337,4
1338,9
1339,1
1340,2
1341,4
1342,4
1343,10
1344,9
1345,7
1346,4
1347,7
1348,0
1349,7
1350,10
1351,5
1352,1
1353,1
1354,4
1355,6
1356,5
1357,6
1358,1
1359,9
1360,6
1361,9
1362,5
1363,5
1364,5
1365,7
1366,6
1367,9
1368,9
1369,9
1370,8
1371,9
1372,6
1373,1
1374,9
1375,9
1376,10
1377,8
1378,4
1379,8
1380,4
1381,3
1382,10
1383,3
1384,5
1385,4
1386,9
1387,8
1388,9
1389,1
1390,10
1391,5
1392,2
1393,5
1394,2
1395,4
1396,10
1397,2
1398,8
1399,9
1400,2
1401,9
1402,9
1403,9
1404,9
1405,4
1406,9
1407,6
1408,8
1409,2
1410,6
1411,4
1412,6
1413,8
1414,8
1415,2
1416,5
1417,4
1418,3
1419,0
1420,6
1421,6
1422,3
1423,9
1424,10
1425,5
1426,7
1427,7
1428,5
1429,2
1430,9
1431,7
1432,8
1433,5
1434,8
1435,6
1436,5
1437,10
1438,5
1439,5
1440,9
1441,3
1442,5
1443,1
1444,10
1445,10
1446,1
1447,10
1448,9
1449,0
1450,3
1451,4
1452,4
1453,9
1454,3
1455,0
1456,9
1457,9
1458,4
1459,4
1460,1
1461,5
1462,2
1463,2
1464,4
1465,5
1466,9
1467,9
1468,1
1469,4
1470,2
1471,7
1472,5
1473,9
1474,0
1475,10
1476,9
1477,6
1478,4
1479,6
1480,9
1481,5
1482,9
1483,9
1484,4
1485,1
1486,4
1487,3
1488,7
1489,6
1490,3
1491,5
1492,8
1493,4
1494,10
1495,9
1496,9
1497,4
1498,4
1499,10
1500,4
1501,6
1502,8
1503,9
1504,9
1505,9
1506,6
1507,7
1508,8
1509,5
1510,4
1511,10
1512,3
1513,3
1514,5
1515,9
1516,10
1517,5
1518,4
1519,7
1520,2
1521,1
1522,9
1523,5
1524,9
1525,5
1526,6
1527,4
1528,4
1529,4
1530,10
1531,6
1532,4
1533,4
1534,6
1535,1
1536,10
1537,5
1538,9
1539,9
1540,9
1541,6
1542,4
1543,6
1544,6
1545,9
1546,9
1547,10
1548,10
1549,4
1550,2
1551,8
1552,6
1553,4
1554,5
1555,1
1556,4
1557,4
1558,6
1559,9
1560,3
1561,8
1562,3
1563,9
1564,7
1565,6
1566,9
1567,4
1568,4
1569,4
1570,3
1571,5
1572,10
1573,10
1574,10
1575,4
1576,9
1577,3
1578,1
1579,7
1580,9
1581,6
1582,8
1583,9
1584,8
1585,0
1586,4
1587,5
1588,9
1589,4
1590,10
1591,10
1592,9
1593,10
1594,8
1595,4
1596,5
1597,7
1598,3
1599,10
1600,9
1601,4
1602,5
1603,1
1604,8
1605,8
1606,3
1607,4
1608,7
1609,6
1610,1
1611,0
1612,9
1613,9
1614,6
1615,7
1616,4
1617,2
1618,3
1619,3
1620,4
1621,3
1622,1
1623,4
1624,10
1625,2
1626,9
1627,10
1628,9
1629,1
1630,4
1631,8
1632,5
1633,9
1634,3
1635,3
1636,6
1637,3
1638,5
1639,1
1640,5
1641,4
1642,5
1643,4
1644,4
1645,2
1646,1
1647,8
1648,1
1649,8
1650,7
1651,10
1652,5
1653,6
1654,9
1655,4
1656,9
1657,3
1658,5
1659,4
1660,8
1661,9
1662,1
1663,5
1664,4
1665,0
1666,5
1667,4
1668,1
1669,4
1670,9
1671,3
1672,7
1673,5
1674,9
1675,4
1676,5
1677,4
1678,5
1679,3
1680,6
1681,5
1682,4
1683,3
1684,5
1685,10
1686,8
1687,3
1688,8
1689,10
1690,8
1691,2
1692,5
1693,9
1694,5
1695,9
1696,8
1697,5
1698,9
1699,5
1700,0
1701,9
1702,5
1703,4
1704,4
1705,8
1706,4
1707,10
1708,3
1709,6
1710,3
1711,10
1712,5
1713,9
1714,4
1715,2
1716,10
1717,5
1718,9
1719,5
1720,3
1721,5
1722,4
1723,6
1724,9
1725,9
1726,3
1727,10
1728,1
1729,3
1730,4
1731,9
1732,9
1733,5
1734,0
1735,6
1736,0
1737,6
1738,3
1739,8
1740,5
1741,0
1742,9
1743,9
1744,3
1745,0
1746,4
1747,4
1748,9
1749,9
1750,9
1751,4
1752,2
1753,6
1754,1
1755,5
1756,3
1757,9
1758,5
1759,9
1760,5
1761,4
1762,9
1763,6
1764,1
1765,9
1766,3
1767,5
1768,4
1769,5
1770,5
1771,5
1772,9
1773,5
1774,4
1775,5
1776,4
1777,9
1778,3
1779,5
1780,4
1781,6
1782,2
1783,9
1784,9
1785,6
1786,4
1787,4
1788,4
1789,9
1790,8
1791,3
1792,9
1793,3
1794,9
1795,9
1796,5
1797,8
1798,9
1799,1
1800,1
1801,4
1802,4
1803,8
1804,6
1805,7
1806,9
1807,5
1808,9
1809,4
1810,9
1811,4
1812,4
1813,1
1814,10
1815,9
1816,5
1817,4
1818,5
1819,10
1820,9
1821,10
1822,9
1823,9
1824,1
1825,1
1826,1
1827,9
1828,9
1829,5
1830,4
1831,2
1832,8
1833,9
1834,6
1835,1
1836,9
1837,9
1838,6
1839,9
1840,4
1841,2
1842,4
1843,8
1844,5
1845,5
1846,6
1847,9
1848,3
1849,8
1850,5
1851,5
1852,6
1853,4
1854,7
1855,1
1856,6
1857,4
1858,1
1859,6
1860,9
1861,2
1862,0
1863,5
1864,8
1865,4
1866,1
1867,9
1868,1
1869,4
1870,1
1871,5
1872,3
1873,10
1874,5
1875,9
1876,8
1877,9
1878,5
1879,6
1880,3
1881,8
1882,2
1883,3
1884,4
1885,0
1886,9
1887,5
1888,5
1889,4
1890,4
1891,9
1892,9
1893,7
1894,3
1895,8
1896,3
1897,5
1898,0
1899,5
1900,6
1901,3
1902,3
1903,0
1904,8
1905,1
1906,4
1907,5
1908,1
1909,4
1910,10
1911,9
1912,4
1913,4
1914,9
1915,9
1916,5
1917,5
1918,8
1919,3
1920,2
1921,10
1922,10
1923,3
1924,4
1925,5
1926,5
1927,4
1928,8
1929,3
1930,5
1931,8
1932,4
1933,5
1934,5
1935,8
1936,10
1937,0
1938,7
1939,4
1940,7
1941,3
1942,4
1943,9
1944,6
1945,9
1946,4
1947,8
1948,10
1949,5
1950,9
1951,5
1952,10
1953,6
1954,10
1955,2
1956,2
1957,3
1958,9
1959,2
1960,9
1961,10
1962,9
1963,5
1964,2
1965,10
1966,5
1967,9
1968,7
1969,5
1970,7
1971,4
1972,5
1973,9
1974,7
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,1
1984,7
1985,3
1986,4
1987,3
1988,9
1989,4
1990,3
1991,4
1992,10
1993,9
1994,5
1995,10
1996,8
1997,4
1998,5
1999,0
2000,5
2001,5
2002,9
2003,9
2004,4
2005,0
2006,5
2007,9
2008,9
2009,5
2010,1
2011,1
2012,7
2013,6
2014,6
2015,2
2016,7
2017,0
2018,9
2019,4
2020,9
2021,6
2022,4
2023,9
2024,0
2025,9
2026,4
2027,3
2028,4
2029,6
2030,4
2031,8
2032,10
2033,4
2034,0
2035,8
2036,5
2037,6
2038,5
2039,3
2040,4
2041,9
2042,4
2043,6
2044,5
2045,5
2046,5
2047,6
2048,2
2049,9
2050,6
2051,3
2052,7
2053,6
2054,4
2055,5
2056,4
2057,9
2058,2
2059,9
2060,10
2061,4
2062,10
2063,4
2064,10
2065,9
2066,2
2067,4
2068,3
2069,3
2070,1
2071,9
2072,4
2073,9
2074,4
2075,0
2076,8
2077,6
2078,4
2079,0
2080,1
2081,9
2082,9
2083,9
2084,8
2085,5
2086,9
2087,2
2088,9
2089,6
2090,4
2091,4
2092,3
2093,3
2094,5
2095,8
2096,0
2097,5
2098,7
2099,10
2100,3
2101,9
2102,3
2103,5
2104,2
2105,8
2106,5
2107,3
2108,3
2109,5
2110,5
2111,1
2112,9
2113,9
2114,5
2115,8
2116,4
2117,5
2118,10
2119,4
2120,9
2121,4
2122,9
2123,4
2124,5
2125,9
2126,5
2127,4
2128,6
2129,10
2130,6
2131,1
2132,9
2133,10
2134,1
2135,5
2136,8
2137,6
2138,6
2139,3
2140,4
2141,2
2142,4
2143,3
2144,6
2145,4
2146,4
2147,7
2148,4
2149,8
2150,1
2151,9
2152,8
2153,6
2154,4
2155,6
2156,8
2157,1
2158,5
2159,5
2160,7
2161,0
2162,3
2163,9
2164,10
2165,6
2166,1
2167,10
2168,6
2169,4
2170,1
2171,7
2172,9
2173,5
2174,10
2175,3
2176,5
2177,6
2178,7
2179,4
2180,4
2181,8
2182,1
2183,6
2184,9
2185,9
2186,7
2187,3
2188,4
2189,4
2190,9
2191,9
2192,5
2193,1
2194,1
2195,5
2196,9
2197,8
2198,4
2199,9
2200,5
2201,2
2202,4
2203,5
2204,10
2205,9
2206,2
2207,5
2208,2
2209,2
2210,2
2211,10
2212,4
2213,4
2214,10
2215,5
2216,4
2217,6
2218,8
2219,9
2220,2
2221,4
2222,6
2223,1
2224,9
2225,1
2226,2
2227,2
2228,3
2229,9
2230,3
2231,4
2232,6
2233,8
2234,6
2235,6
2236,10
2237,4
2238,0
2239,4
2240,4
2241,1
2242,6
2243,4
2244,9
2245,9
2246,9
2247,9
2248,10
2249,10
2250,6
2251,4
2252,0
2253,6
2254,10
2255,10
2256,1
2257,4
2258,3
2259,3
2260,4
2261,7
2262,9
2263,4
2264,10
2265,4
2266,10
2267,6
2268,2
2269,2
2270,10
2271,9
2272,9
2273,4
2274,8
2275,9
2276,4
2277,8
2278,4
2279,8
2280,3
2281,1
2282,2
2283,3
2284,4
2285,2
2286,4
2287,5
2288,9
2289,8
2290,10
2291,4
2292,10
2293,6
2294,0
2295,9
2296,7
2297,5
2298,6
2299,1
2300,4
2301,9
2302,4
2303,6
2304,3
2305,1
2306,9
2307,10
2308,10
2309,1
2310,5
2311,9
2312,5
2313,4
2314,1
2315,2
2316,9
2317,4
2318,9
2319,9
2320,2
2321,9
2322,5
2323,10
2324,9
2325,1
2326,5
2327,4
2328,4
2329,6
2330,0
2331,4
2332,4
2333,6
2334,5
2335,6
2336,9
2337,6
2338,4
2339,8
2340,10
2341,6
2342,2
2343,9
2344,4
2345,4
2346,10
2347,8
2348,5
2349,3
2350,8
2351,0
2352,6
2353,6
2354,4
2355,9
2356,4
2357,6
2358,2
2359,9
2360,5
2361,7
2362,3
2363,2
2364,4
2365,6
2366,5
2367,4
2368,5
2369,6
2370,9
2371,6
2372,5
2373,10
2374,5
2375,2
2376,4
2377,8
2378,4
2379,5
2380,9
2381,6
2382,9
2383,4
2384,10
2385,4
2386,5
2387,9
2388,4
2389,4
2390,4
2391,10
2392,4
2393,3
2394,5
2395,5
2396,3
2397,4
2398,5
2399,6
2400,5
2401,3
2402,9
2403,2
2404,9
2405,10
2406,9
2407,4
2408,6
2409,9
2410,9
2411,5
2412,8
2413,9
2414,8
2415,1
2416,8
2417,9
2418,4
2419,9
2420,5
2421,5
2422,9
2423,5
2424,9
2425,9
2426,10
2427,4
2428,9
2429,6
2430,9
2431,4
2432,8
2433,5
2434,5
2435,1
2436,4
2437,3
2438,9
2439,9
2440,8
2441,9
2442,10
2443,8
2444,4
2445,3
2446,5
2447,8
2448,4
2449,4
2450,6
2451,8
2452,6
2453,7
2454,4
2455,7
2456,0
2457,10
2458,4
2459,1
2460,10
2461,0
2462,9
2463,8
2464,9
2465,3
2466,9
2467,8
2468,1
2469,1
2470,9
2471,6
2472,4
2473,4
2474,8
2475,7
2476,4
2477,9
2478,10
2479,8
2480,3
2481,5
2482,4
2483,2
2484,2
2485,0
2486,10
2487,3
2488,3
2489,6
2490,4
2491,9
2492,5
2493,6
2494,1
2495,5
2496,9
2497,5
2498,4
2499,5
2500,4
2501,8
2502,5
2503,5
2504,5
2505,9
2506,1
2507,7
2508,3
2509,8
2510,10
2511,2
2512,3
2513,4
2514,9
2515,4
2516,4
2517,5
2518,5
2519,1
2520,8
2521,5
2522,8
2523,9
2524,9
2525,10
2526,9
2527,4
2528,4
2529,8
2530,9
2531,9
2532,5
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,4
2540,3
2541,9
2542,9
2543,2
2544,9
2545,10
2546,4
2547,4
2548,9
2549,10
2550,10
2551,9
2552,8
2553,5
2554,8
2555,9
2556,9
2557,4
2558,10
2559,4
2560,5
2561,4
2562,0
2563,9
2564,9
2565,8
2566,7
2567,5
2568,5
2569,5
2570,9
2571,10
2572,4
2573,5
2574,9
2575,9
2576,5
2577,9
2578,9
2579,5
2580,10
2581,3
2582,9
2583,9
2584,7
2585,0
2586,9
2587,0
2588,1
2589,4
2590,9
2591,4
2592,4
2593,5
2594,2
2595,10
2596,4
2597,9
2598,6
2599,3
2600,10
2601,7
2602,3
2603,5
2604,9
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,4
2612,6
2613,5
2614,5
2615,5
2616,8
2617,9
2618,5
2619,10
2620,9
2621,9
2622,10
2623,9
2624,10
2625,9
2626,9
2627,9
2628,6
2629,9
2630,9
2631,9
2632,5
2633,9
2634,6
2635,6
2636,9
2637,7
2638,6
2639,4
2640,9
2641,5
2642,8
2643,4
2644,10
2645,6
2646,5
2647,0
2648,1
2649,3
2650,4
2651,4
2652,3
2653,1
2654,9
2655,10
2656,8
2657,8
2658,1
2659,9
2660,9
2661,7
2662,9
2663,4
2664,4
2665,6
2666,1
2667,10
2668,9
2669,6
2670,9
2671,2
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,0
2680,4
2681,3
2682,10
2683,8
2684,9
2685,4
2686,7
2687,5
2688,5
2689,0
2690,9
2691,5
2692,4
2693,6
2694,3
2695,9
2696,9
2697,6
2698,4
2699,10
2700,6
2701,10
2702,5
2703,9
2704,10
2705,9
2706,3
2707,9
2708,3
2709,5
2710,9
2711,4
2712,3
2713,4
2714,10
2715,9
2716,8
2717,0
2718,4
2719,9
2720,9
2721,10
2722,8
2723,7
2724,4
2725,4
2726,9
2727,5
2728,3
2729,4
2730,8
2731,4
2732,0
2733,4
2734,9
2735,9
2736,6
2737,10
2738,9
2739,6
2740,6
2741,0
2742,9
2743,5
2744,6
2745,1
2746,8
2747,4
2748,10
2749,1
2750,9
2751,5
2752,5
2753,0
2754,5
2755,0
2756,9
2757,5
2758,9
2759,10
2760,9
2761,4
2762,4
2763,5
2764,4
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,5
2773,8
2774,4
2775,4
2776,5
2777,4
2778,1
2779,10
2780,5
2781,0
2782,9
2783,8
2784,8
2785,4
2786,1
2787,9
2788,7
2789,2
2790,9
2791,4
2792,9
2793,8
2794,4
2795,8
2796,5
2797,1
2798,8
2799,9
2800,4
2801,0
2802,9
2803,3
2804,3
2805,7
2806,10
2807,10
2808,5
2809,9
2810,9
2811,2
2812,8
2813,8
2814,2
2815,10
2816,9
2817,2
2818,4
2819,6
2820,5
2821,5
2822,9
2823,4
2824,9
2825,4
2826,8
2827,4
2828,1
2829,5
2830,5
2831,9
2832,7
2833,5
2834,10
2835,4
2836,1
2837,4
2838,4
2839,5
2840,4
2841,6
2842,4
2843,6
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,1
2851,0
2852,4
2853,4
2854,7
2855,4
2856,10
2857,10
2858,8
2859,4
2860,9
2861,9
2862,9
2863,5
2864,9
2865,5
2866,10
2867,4
2868,6
2869,5
2870,4
2871,8
2872,5
2873,9
2874,9
2875,4
2876,10
2877,9
2878,0
2879,4
2880,6
2881,4
2882,6
2883,8
2884,4
2885,9
2886,3
2887,9
2888,10
2889,3
2890,9
2891,8
2892,8
2893,4
2894,5
2895,9
2896,9
2897,6
2898,9
2899,4
2900,9
2901,6
2902,2
2903,3
2904,9
2905,9
2906,4
2907,2
2908,9
2909,5
2910,9
2911,7
2912,4
2913,5
2914,9
2915,10
2916,2
2917,9
2918,5
2919,4
2920,9
2921,3
2922,5
2923,1
2924,3
2925,8
2926,5
2927,4
2928,4
2929,9
2930,6
2931,0
2932,9
2933,9
2934,9
2935,8
2936,6
2937,8
2938,0
2939,8
2940,1
2941,4
2942,5
2943,1
2944,5
2945,6
2946,9
2947,4
2948,4
2949,10
2950,7
2951,3
2952,4
2953,6
2954,2
2955,4
2956,8
2957,10
2958,9
2959,8
2960,4
2961,4
2962,9
2963,9
2964,3
2965,6
2966,7
2967,4
2968,9
2969,2
2970,10
2971,4
2972,9
2973,4
2974,5
2975,5
2976,5
2977,4
2978,10
2979,5
2980,5
2981,4
2982,7
2983,8
2984,7
2985,1
2986,4
2987,6
2988,7
2989,9
2990,9
2991,5
2992,5
2993,7
2994,9
2995,9
2996,1
