Id,Category
781,3
782,4
783,9
784,8
785,0
786,9
787,0
788,8
789,8
790,3
791,8
792,7
793,9
794,7
795,9
796,9
797,2
798,0
799,3
800,4
801,1
802,3
803,8
804,0
805,0
806,10
807,8
808,10
809,3
810,4
811,9
812,0
813,5
814,4
815,4
816,3
817,2
818,9
819,3
820,8
821,8
822,9
823,10
824,4
825,3
826,4
827,4
828,9
829,8
830,3
831,3
832,8
833,0
834,4
835,6
836,5
837,4
838,8
839,3
840,5
841,10
842,5
843,0
844,3
845,4
846,3
847,9
848,0
849,8
850,5
851,1
852,0
853,3
854,10
855,10
856,10
857,10
858,0
859,5
860,1
861,0
862,0
863,9
864,3
865,4
866,2
867,10
868,8
869,5
870,3
871,3
872,5
873,3
874,9
875,3
876,8
877,9
878,5
879,10
880,5
881,5
882,9
883,6
884,4
885,9
886,0
887,4
888,5
889,4
890,6
891,1
892,5
893,5
894,6
895,4
896,9
897,5
898,4
899,9
900,6
901,8
902,8
903,3
904,5
905,3
906,7
907,5
908,9
909,0
910,10
911,7
912,9
913,5
914,3
915,3
916,0
917,3
918,9
919,7
920,9
921,3
922,8
923,9
924,10
925,0
926,9
927,3
928,4
929,9
930,9
931,5
932,9
933,0
934,9
935,5
936,8
937,9
938,8
939,0
940,9
941,0
942,3
943,10
944,10
945,10
946,3
947,8
948,10
949,4
950,0
951,10
952,9
953,9
954,1
955,1
956,6
957,6
958,8
959,9
960,2
961,3
962,8
963,10
964,5
965,3
966,9
967,5
968,1
969,4
970,10
971,0
972,8
973,5
974,0
975,4
976,7
977,5
978,8
979,0
980,0
981,6
982,0
983,9
984,0
985,1
986,5
987,5
988,8
989,4
990,5
991,7
992,8
993,7
994,3
995,8
996,0
997,2
998,9
999,4
1000,9
1001,5
1002,10
1003,7
1004,3
1005,6
1006,0
1007,1
1008,3
1009,0
1010,5
1011,0
1012,6
1013,5
1014,3
1015,10
1016,4
1017,5
1018,8
1019,9
1020,8
1021,9
1022,5
1023,8
1024,9
1025,5
1026,10
1027,0
1028,10
1029,5
1030,10
1031,4
1032,7
1033,3
1034,1
1035,10
1036,8
1037,5
1038,5
1039,8
1040,9
1041,8
1042,9
1043,2
1044,8
1045,9
1046,3
1047,5
1048,4
1049,9
1050,3
1051,3
1052,9
1053,8
1054,8
1055,5
1056,9
1057,5
1058,3
1059,9
1060,10
1061,10
1062,5
1063,10
1064,9
1065,5
1066,8
1067,10
1068,9
1069,9
1070,8
1071,7
1072,3
1073,9
1074,10
1075,4
1076,0
1077,5
1078,5
1079,10
1080,9
1081,5
1082,0
1083,9
1084,4
1085,3
1086,3
1087,0
1088,1
1089,0
1090,1
1091,10
1092,1
1093,5
1094,8
1095,8
1096,10
1097,2
1098,10
1099,6
1100,8
1101,1
1102,5
1103,4
1104,6
1105,9
1106,9
1107,10
1108,8
1109,9
1110,2
1111,9
1112,2
1113,5
1114,3
1115,3
1116,9
1117,5
1118,5
1119,5
1120,0
1121,6
1122,7
1123,3
1124,1
1125,9
1126,6
1127,3
1128,8
1129,4
1130,4
1131,9
1132,5
1133,8
1134,8
1135,8
1136,9
1137,9
1138,0
1139,8
1140,10
1141,3
1142,0
1143,5
1144,9
1145,8
1146,8
1147,10
1148,4
1149,10
1150,6
1151,4
1152,4
1153,9
1154,2
1155,9
1156,5
1157,5
1158,2
1159,3
1160,9
1161,8
1162,9
1163,9
1164,3
1165,5
1166,4
1167,5
1168,0
1169,6
1170,4
1171,2
1172,7
1173,8
1174,8
1175,0
1176,10
1177,1
1178,0
1179,4
1180,0
1181,6
1182,4
1183,8
1184,1
1185,6
1186,6
1187,5
1188,5
1189,9
1190,7
1191,8
1192,8
1193,6
1194,10
1195,3
1196,9
1197,5
1198,4
1199,5
1200,5
1201,0
1202,0
1203,10
1204,8
1205,5
1206,8
1207,9
1208,9
1209,3
1210,9
1211,10
1212,5
1213,10
1214,2
1215,8
1216,8
1217,10
1218,0
1219,9
1220,10
1221,5
1222,4
1223,1
1224,4
1225,6
1226,5
1227,6
1228,2
1229,9
1230,2
1231,0
1232,10
1233,6
1234,5
1235,8
1236,8
1237,3
1238,4
1239,9
1240,2
1241,5
1242,5
1243,9
1244,9
1245,8
1246,4
1247,5
1248,8
1249,5
1250,8
1251,9
1252,10
1253,9
1254,5
1255,8
1256,4
1257,10
1258,5
1259,1
1260,3
1261,3
1262,0
1263,0
1264,4
1265,3
1266,5
1267,10
1268,8
1269,8
1270,2
1271,2
1272,7
1273,0
1274,0
1275,3
1276,5
1277,0
1278,10
1279,2
1280,2
1281,1
1282,9
1283,5
1284,0
1285,9
1286,8
1287,9
1288,10
1289,9
1290,8
1291,8
1292,5
1293,5
1294,4
1295,5
1296,6
1297,4
1298,9
1299,0
1300,9
1301,8
1302,5
1303,4
1304,0
1305,9
1306,5
1307,9
1308,1
1309,8
1310,10
1311,3
1312,10
1313,9
1314,10
1315,3
1316,0
1317,8
1318,5
1319,10
1320,8
1321,6
1322,3
1323,9
1324,4
1325,2
1326,0
1327,4
1328,4
1329,1
1330,10
1331,4
1332,0
1333,2
1334,5
1335,4
1336,8
1337,8
1338,0
1339,1
1340,5
1341,8
1342,4
1343,10
1344,3
1345,7
1346,3
1347,7
1348,0
1349,3
1350,3
1351,5
1352,8
1353,1
1354,8
1355,3
1356,5
1357,6
1358,0
1359,9
1360,0
1361,9
1362,8
1363,5
1364,8
1365,7
1366,6
1367,9
1368,5
1369,9
1370,8
1371,9
1372,6
1373,5
1374,8
1375,3
1376,10
1377,8
1378,4
1379,8
1380,4
1381,3
1382,8
1383,3
1384,5
1385,4
1386,4
1387,8
1388,9
1389,8
1390,10
1391,5
1392,2
1393,5
1394,2
1395,2
1396,10
1397,8
1398,8
1399,9
1400,8
1401,9
1402,9
1403,5
1404,9
1405,4
1406,3
1407,6
1408,8
1409,2
1410,3
1411,4
1412,6
1413,8
1414,8
1415,2
1416,8
1417,0
1418,3
1419,0
1420,10
1421,0
1422,3
1423,0
1424,10
1425,8
1426,0
1427,0
1428,4
1429,2
1430,9
1431,7
1432,8
1433,5
1434,8
1435,6
1436,5
1437,10
1438,5
1439,5
1440,9
1441,1
1442,4
1443,8
1444,10
1445,3
1446,8
1447,10
1448,0
1449,0
1450,3
1451,4
1452,8
1453,9
1454,3
1455,1
1456,9
1457,9
1458,0
1459,0
1460,3
1461,0
1462,3
1463,2
1464,4
1465,5
1466,8
1467,9
1468,3
1469,0
1470,5
1471,7
1472,5
1473,5
1474,0
1475,3
1476,9
1477,5
1478,8
1479,6
1480,9
1481,5
1482,9
1483,9
1484,4
1485,5
1486,4
1487,3
1488,8
1489,6
1490,1
1491,8
1492,8
1493,4
1494,10
1495,9
1496,9
1497,0
1498,0
1499,10
1500,10
1501,0
1502,8
1503,2
1504,3
1505,9
1506,9
1507,7
1508,8
1509,4
1510,0
1511,10
1512,3
1513,3
1514,5
1515,1
1516,10
1517,5
1518,5
1519,2
1520,5
1521,3
1522,9
1523,5
1524,9
1525,5
1526,5
1527,4
1528,5
1529,4
1530,10
1531,0
1532,4
1533,3
1534,5
1535,3
1536,8
1537,5
1538,0
1539,4
1540,9
1541,6
1542,4
1543,6
1544,6
1545,7
1546,9
1547,2
1548,10
1549,4
1550,5
1551,8
1552,6
1553,10
1554,5
1555,1
1556,8
1557,0
1558,6
1559,9
1560,0
1561,8
1562,3
1563,9
1564,7
1565,6
1566,9
1567,0
1568,8
1569,5
1570,3
1571,8
1572,10
1573,10
1574,10
1575,4
1576,7
1577,3
1578,1
1579,7
1580,9
1581,6
1582,8
1583,9
1584,8
1585,3
1586,4
1587,5
1588,5
1589,4
1590,4
1591,10
1592,4
1593,10
1594,8
1595,4
1596,5
1597,7
1598,4
1599,10
1600,2
1601,4
1602,4
1603,0
1604,8
1605,8
1606,3
1607,4
1608,0
1609,6
1610,5
1611,0
1612,9
1613,9
1614,6
1615,0
1616,0
1617,2
1618,3
1619,4
1620,8
1621,0
1622,1
1623,8
1624,2
1625,1
1626,3
1627,8
1628,3
1629,1
1630,5
1631,0
1632,8
1633,3
1634,3
1635,3
1636,3
1637,8
1638,5
1639,3
1640,5
1641,4
1642,5
1643,3
1644,3
1645,5
1646,0
1647,4
1648,0
1649,9
1650,0
1651,5
1652,8
1653,7
1654,9
1655,3
1656,1
1657,8
1658,5
1659,4
1660,8
1661,9
1662,1
1663,5
1664,5
1665,7
1666,8
1667,0
1668,0
1669,4
1670,9
1671,9
1672,7
1673,8
1674,9
1675,4
1676,5
1677,4
1678,5
1679,0
1680,0
1681,5
1682,4
1683,3
1684,5
1685,10
1686,9
1687,3
1688,0
1689,10
1690,5
1691,5
1692,5
1693,9
1694,5
1695,9
1696,8
1697,5
1698,9
1699,5
1700,0
1701,9
1702,5
1703,3
1704,0
1705,8
1706,3
1707,10
1708,3
1709,6
1710,0
1711,10
1712,5
1713,9
1714,4
1715,2
1716,10
1717,5
1718,9
1719,5
1720,3
1721,0
1722,4
1723,9
1724,9
1725,1
1726,3
1727,10
1728,1
1729,3
1730,5
1731,8
1732,9
1733,5
1734,7
1735,6
1736,0
1737,6
1738,3
1739,8
1740,8
1741,0
1742,9
1743,5
1744,3
1745,0
1746,8
1747,4
1748,9
1749,9
1750,0
1751,4
1752,3
1753,3
1754,3
1755,5
1756,3
1757,6
1758,5
1759,9
1760,3
1761,4
1762,9
1763,6
1764,1
1765,9
1766,3
1767,5
1768,5
1769,8
1770,5
1771,5
1772,10
1773,5
1774,4
1775,5
1776,8
1777,9
1778,1
1779,5
1780,4
1781,8
1782,5
1783,9
1784,9
1785,6
1786,0
1787,8
1788,4
1789,9
1790,8
1791,3
1792,9
1793,3
1794,5
1795,7
1796,5
1797,8
1798,5
1799,1
1800,0
1801,0
1802,4
1803,8
1804,6
1805,0
1806,9
1807,5
1808,9
1809,3
1810,4
1811,4
1812,4
1813,2
1814,10
1815,2
1816,9
1817,3
1818,8
1819,10
1820,9
1821,10
1822,9
1823,9
1824,1
1825,2
1826,1
1827,9
1828,9
1829,5
1830,8
1831,2
1832,2
1833,9
1834,6
1835,3
1836,3
1837,9
1838,3
1839,8
1840,4
1841,8
1842,4
1843,5
1844,8
1845,5
1846,0
1847,9
1848,0
1849,8
1850,5
1851,5
1852,8
1853,8
1854,7
1855,1
1856,6
1857,7
1858,1
1859,6
1860,8
1861,1
1862,0
1863,3
1864,8
1865,3
1866,2
1867,9
1868,1
1869,0
1870,1
1871,5
1872,0
1873,10
1874,5
1875,3
1876,8
1877,0
1878,5
1879,6
1880,0
1881,8
1882,5
1883,3
1884,4
1885,3
1886,9
1887,4
1888,4
1889,0
1890,4
1891,5
1892,1
1893,7
1894,3
1895,0
1896,3
1897,5
1898,6
1899,0
1900,0
1901,3
1902,3
1903,0
1904,8
1905,2
1906,0
1907,5
1908,1
1909,9
1910,10
1911,3
1912,3
1913,4
1914,9
1915,9
1916,6
1917,2
1918,8
1919,8
1920,8
1921,8
1922,10
1923,0
1924,4
1925,8
1926,5
1927,3
1928,8
1929,3
1930,5
1931,8
1932,4
1933,2
1934,5
1935,8
1936,10
1937,0
1938,3
1939,4
1940,6
1941,3
1942,4
1943,9
1944,0
1945,9
1946,8
1947,8
1948,10
1949,5
1950,1
1951,8
1952,10
1953,6
1954,8
1955,0
1956,9
1957,3
1958,9
1959,5
1960,9
1961,10
1962,3
1963,6
1964,9
1965,10
1966,5
1967,8
1968,7
1969,5
1970,7
1971,5
1972,0
1973,9
1974,6
1975,5
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,0
1984,7
1985,1
1986,4
1987,0
1988,9
1989,8
1990,3
1991,3
1992,10
1993,9
1994,5
1995,8
1996,0
1997,9
1998,0
1999,7
2000,5
2001,5
2002,5
2003,5
2004,8
2005,0
2006,3
2007,9
2008,2
2009,5
2010,1
2011,1
2012,7
2013,0
2014,6
2015,2
2016,6
2017,0
2018,9
2019,8
2020,9
2021,0
2022,4
2023,9
2024,0
2025,2
2026,4
2027,3
2028,4
2029,6
2030,4
2031,8
2032,10
2033,4
2034,0
2035,8
2036,5
2037,6
2038,5
2039,3
2040,4
2041,0
2042,5
2043,7
2044,5
2045,5
2046,8
2047,8
2048,0
2049,9
2050,6
2051,3
2052,0
2053,8
2054,0
2055,4
2056,0
2057,5
2058,2
2059,9
2060,10
2061,4
2062,10
2063,0
2064,10
2065,0
2066,5
2067,4
2068,0
2069,3
2070,3
2071,9
2072,5
2073,5
2074,0
2075,8
2076,8
2077,6
2078,6
2079,0
2080,1
2081,9
2082,9
2083,9
2084,8
2085,5
2086,9
2087,2
2088,3
2089,0
2090,4
2091,0
2092,3
2093,0
2094,5
2095,8
2096,0
2097,4
2098,7
2099,10
2100,3
2101,5
2102,3
2103,5
2104,6
2105,8
2106,8
2107,5
2108,3
2109,5
2110,5
2111,1
2112,3
2113,9
2114,5
2115,8
2116,4
2117,5
2118,10
2119,10
2120,9
2121,3
2122,9
2123,4
2124,5
2125,0
2126,5
2127,4
2128,6
2129,10
2130,6
2131,1
2132,9
2133,10
2134,0
2135,5
2136,8
2137,6
2138,6
2139,1
2140,2
2141,0
2142,4
2143,3
2144,6
2145,4
2146,0
2147,0
2148,4
2149,8
2150,1
2151,9
2152,8
2153,6
2154,4
2155,3
2156,8
2157,1
2158,5
2159,5
2160,3
2161,0
2162,0
2163,0
2164,10
2165,5
2166,4
2167,10
2168,6
2169,4
2170,5
2171,6
2172,9
2173,5
2174,8
2175,3
2176,5
2177,6
2178,7
2179,9
2180,4
2181,5
2182,9
2183,9
2184,9
2185,9
2186,7
2187,8
2188,4
2189,4
2190,10
2191,3
2192,5
2193,1
2194,0
2195,2
2196,9
2197,8
2198,3
2199,9
2200,3
2201,5
2202,4
2203,5
2204,4
2205,9
2206,4
2207,5
2208,4
2209,5
2210,5
2211,10
2212,4
2213,4
2214,2
2215,0
2216,4
2217,6
2218,8
2219,9
2220,8
2221,0
2222,6
2223,1
2224,2
2225,1
2226,2
2227,8
2228,8
2229,9
2230,3
2231,9
2232,3
2233,8
2234,6
2235,6
2236,10
2237,4
2238,0
2239,0
2240,10
2241,1
2242,6
2243,4
2244,9
2245,9
2246,9
2247,9
2248,2
2249,10
2250,7
2251,4
2252,3
2253,6
2254,8
2255,10
2256,1
2257,4
2258,5
2259,5
2260,3
2261,4
2262,0
2263,4
2264,10
2265,4
2266,10
2267,6
2268,8
2269,4
2270,8
2271,9
2272,2
2273,7
2274,9
2275,9
2276,2
2277,8
2278,4
2279,8
2280,0
2281,9
2282,4
2283,3
2284,4
2285,9
2286,8
2287,5
2288,9
2289,8
2290,5
2291,4
2292,10
2293,0
2294,0
2295,8
2296,7
2297,4
2298,0
2299,8
2300,4
2301,9
2302,8
2303,6
2304,9
2305,1
2306,8
2307,10
2308,10
2309,1
2310,5
2311,6
2312,5
2313,4
2314,1
2315,2
2316,9
2317,4
2318,9
2319,9
2320,2
2321,8
2322,5
2323,3
2324,9
2325,3
2326,5
2327,5
2328,5
2329,6
2330,8
2331,4
2332,0
2333,6
2334,5
2335,0
2336,9
2337,6
2338,0
2339,8
2340,10
2341,6
2342,5
2343,9
2344,4
2345,0
2346,8
2347,4
2348,5
2349,3
2350,8
2351,0
2352,6
2353,7
2354,4
2355,3
2356,4
2357,6
2358,2
2359,6
2360,8
2361,7
2362,3
2363,6
2364,3
2365,6
2366,5
2367,8
2368,5
2369,3
2370,2
2371,6
2372,5
2373,8
2374,5
2375,1
2376,0
2377,8
2378,3
2379,5
2380,3
2381,6
2382,6
2383,4
2384,10
2385,4
2386,5
2387,4
2388,3
2389,0
2390,4
2391,8
2392,0
2393,3
2394,2
2395,5
2396,3
2397,1
2398,5
2399,6
2400,5
2401,3
2402,9
2403,2
2404,3
2405,10
2406,6
2407,4
2408,6
2409,3
2410,5
2411,5
2412,8
2413,9
2414,8
2415,8
2416,8
2417,3
2418,0
2419,8
2420,5
2421,8
2422,9
2423,5
2424,9
2425,10
2426,10
2427,4
2428,0
2429,6
2430,9
2431,4
2432,8
2433,5
2434,5
2435,4
2436,5
2437,3
2438,9
2439,9
2440,8
2441,9
2442,10
2443,0
2444,4
2445,1
2446,5
2447,8
2448,4
2449,5
2450,6
2451,8
2452,6
2453,7
2454,4
2455,7
2456,0
2457,10
2458,8
2459,0
2460,10
2461,0
2462,3
2463,8
2464,7
2465,3
2466,9
2467,8
2468,3
2469,1
2470,9
2471,7
2472,4
2473,8
2474,8
2475,0
2476,7
2477,9
2478,10
2479,8
2480,0
2481,5
2482,1
2483,8
2484,10
2485,7
2486,8
2487,0
2488,9
2489,6
2490,4
2491,9
2492,5
2493,9
2494,5
2495,5
2496,9
2497,4
2498,4
2499,4
2500,3
2501,8
2502,5
2503,5
2504,8
2505,9
2506,3
2507,7
2508,3
2509,8
2510,10
2511,1
2512,3
2513,9
2514,9
2515,4
2516,2
2517,5
2518,7
2519,1
2520,8
2521,5
2522,8
2523,4
2524,9
2525,8
2526,9
2527,8
2528,5
2529,8
2530,9
2531,9
2532,9
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,5
2540,3
2541,0
2542,9
2543,2
2544,6
2545,1
2546,4
2547,3
2548,9
2549,10
2550,10
2551,9
2552,8
2553,1
2554,8
2555,5
2556,9
2557,8
2558,10
2559,4
2560,9
2561,8
2562,0
2563,8
2564,9
2565,8
2566,7
2567,5
2568,0
2569,5
2570,9
2571,10
2572,3
2573,5
2574,9
2575,3
2576,5
2577,9
2578,10
2579,5
2580,8
2581,3
2582,9
2583,9
2584,10
2585,0
2586,4
2587,0
2588,3
2589,4
2590,5
2591,4
2592,4
2593,5
2594,8
2595,10
2596,8
2597,1
2598,0
2599,0
2600,10
2601,3
2602,3
2603,9
2604,3
2605,3
2606,8
2607,6
2608,5
2609,5
2610,4
2611,4
2612,0
2613,5
2614,8
2615,5
2616,0
2617,5
2618,6
2619,10
2620,9
2621,3
2622,5
2623,9
2624,8
2625,9
2626,9
2627,9
2628,6
2629,1
2630,9
2631,9
2632,5
2633,0
2634,6
2635,7
2636,9
2637,7
2638,4
2639,9
2640,1
2641,5
2642,8
2643,0
2644,8
2645,7
2646,8
2647,0
2648,1
2649,3
2650,0
2651,0
2652,0
2653,1
2654,3
2655,10
2656,8
2657,8
2658,0
2659,9
2660,8
2661,7
2662,6
2663,4
2664,9
2665,9
2666,0
2667,10
2668,9
2669,6
2670,9
2671,2
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,0
2680,4
2681,3
2682,10
2683,8
2684,9
2685,0
2686,7
2687,2
2688,5
2689,0
2690,9
2691,5
2692,8
2693,0
2694,3
2695,4
2696,5
2697,6
2698,4
2699,10
2700,6
2701,8
2702,5
2703,4
2704,10
2705,9
2706,3
2707,9
2708,3
2709,5
2710,9
2711,4
2712,8
2713,0
2714,8
2715,9
2716,8
2717,0
2718,0
2719,5
2720,9
2721,10
2722,5
2723,7
2724,3
2725,4
2726,6
2727,9
2728,3
2729,8
2730,8
2731,4
2732,0
2733,4
2734,9
2735,9
2736,7
2737,10
2738,9
2739,8
2740,3
2741,0
2742,9
2743,9
2744,6
2745,3
2746,8
2747,0
2748,10
2749,1
2750,9
2751,4
2752,8
2753,0
2754,5
2755,8
2756,9
2757,5
2758,5
2759,10
2760,9
2761,3
2762,5
2763,3
2764,8
2765,5
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,0
2773,8
2774,3
2775,4
2776,5
2777,4
2778,9
2779,0
2780,5
2781,3
2782,9
2783,5
2784,8
2785,9
2786,0
2787,9
2788,6
2789,8
2790,8
2791,9
2792,4
2793,8
2794,5
2795,8
2796,5
2797,3
2798,8
2799,9
2800,8
2801,8
2802,5
2803,3
2804,3
2805,6
2806,10
2807,10
2808,5
2809,9
2810,9
2811,5
2812,8
2813,8
2814,2
2815,10
2816,9
2817,3
2818,4
2819,8
2820,5
2821,0
2822,1
2823,5
2824,9
2825,5
2826,0
2827,4
2828,2
2829,8
2830,5
2831,9
2832,0
2833,3
2834,10
2835,0
2836,9
2837,9
2838,5
2839,5
2840,4
2841,6
2842,9
2843,7
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,0
2851,2
2852,8
2853,5
2854,7
2855,8
2856,10
2857,10
2858,8
2859,4
2860,9
2861,9
2862,3
2863,4
2864,9
2865,5
2866,8
2867,4
2868,6
2869,5
2870,0
2871,8
2872,0
2873,8
2874,3
2875,5
2876,8
2877,9
2878,0
2879,0
2880,3
2881,4
2882,6
2883,5
2884,6
2885,9
2886,3
2887,6
2888,10
2889,10
2890,9
2891,8
2892,5
2893,8
2894,8
2895,3
2896,9
2897,8
2898,9
2899,8
2900,9
2901,3
2902,8
2903,3
2904,5
2905,9
2906,3
2907,8
2908,3
2909,5
2910,9
2911,8
2912,4
2913,5
2914,9
2915,10
2916,2
2917,7
2918,8
2919,0
2920,9
2921,3
2922,5
2923,9
2924,3
2925,8
2926,2
2927,0
2928,4
2929,0
2930,6
2931,0
2932,3
2933,9
2934,9
2935,8
2936,6
2937,8
2938,0
2939,8
2940,1
2941,4
2942,5
2943,3
2944,5
2945,3
2946,9
2947,3
2948,4
2949,1
2950,3
2951,3
2952,3
2953,6
2954,3
2955,0
2956,8
2957,10
2958,3
2959,8
2960,4
2961,4
2962,9
2963,9
2964,0
2965,3
2966,0
2967,4
2968,9
2969,2
2970,10
2971,4
2972,9
2973,4
2974,5
2975,5
2976,5
2977,4
2978,10
2979,5
2980,5
2981,4
2982,0
2983,8
2984,7
2985,1
2986,3
2987,6
2988,7
2989,9
2990,3
2991,5
2992,5
2993,7
2994,9
2995,9
2996,3
